"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Orlando Magic","New Orleans Pelicans",103,94,"Tue, Nov 3, 2015",2015-11-03,0,0,0,2016
"Memphis Grizzlies","Sacramento Kings",103,89,"Tue, Nov 3, 2015",2015-11-03,0,1,0,2016
"Brooklyn Nets","Atlanta Hawks",87,101,"Wed, Nov 4, 2015",2015-11-04,0,0,1,2016
"New York Knicks","Cleveland Cavaliers",86,96,"Wed, Nov 4, 2015",2015-11-04,0,0,0,2016
"Los Angeles Clippers","Golden State Warriors",108,112,"Wed, Nov 4, 2015",2015-11-04,0,0,0,2016
"Orlando Magic","Houston Rockets",114,119,"Wed, Nov 4, 2015",2015-11-04,0,1,0,2016
"Boston Celtics","Indiana Pacers",98,100,"Wed, Nov 4, 2015",2015-11-04,0,0,1,2016
"Philadelphia 76ers","Milwaukee Bucks",87,91,"Wed, Nov 4, 2015",2015-11-04,0,0,0,2016
"Toronto Raptors","Oklahoma City Thunder",103,98,"Wed, Nov 4, 2015",2015-11-04,0,1,0,2016
"Sacramento Kings","Phoenix Suns",97,118,"Wed, Nov 4, 2015",2015-11-04,0,1,0,2016
"Portland Trail Blazers","Utah Jazz",108,92,"Wed, Nov 4, 2015",2015-11-04,0,0,0,2016
"San Antonio Spurs","Washington Wizards",99,102,"Wed, Nov 4, 2015",2015-11-04,0,0,0,2016
"Oklahoma City Thunder","Chicago Bulls",98,104,"Thu, Nov 5, 2015",2015-11-05,0,1,0,2016
"Charlotte Hornets","Dallas Mavericks",108,94,"Thu, Nov 5, 2015",2015-11-05,0,0,0,2016
"Utah Jazz","Denver Nuggets",96,84,"Thu, Nov 5, 2015",2015-11-05,0,1,0,2016
"Miami Heat","Minnesota Timberwolves",96,84,"Thu, Nov 5, 2015",2015-11-05,0,0,0,2016
"Memphis Grizzlies","Portland Trail Blazers",96,115,"Thu, Nov 5, 2015",2015-11-05,0,0,1,2016
"Washington Wizards","Boston Celtics",98,118,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Los Angeles Lakers","Brooklyn Nets",104,98,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Philadelphia 76ers","Cleveland Cavaliers",102,108,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Denver Nuggets","Golden State Warriors",104,119,"Fri, Nov 6, 2015",2015-11-06,0,1,0,2016
"Miami Heat","Indiana Pacers",87,90,"Fri, Nov 6, 2015",2015-11-06,0,1,0,2016
"Atlanta Hawks","New Orleans Pelicans",121,115,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Milwaukee Bucks","New York Knicks",99,92,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Toronto Raptors","Orlando Magic",87,92,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Detroit Pistons","Phoenix Suns",100,92,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Houston Rockets","Sacramento Kings",116,110,"Fri, Nov 6, 2015",2015-11-06,0,0,0,2016
"Washington Wizards","Atlanta Hawks",99,114,"Sat, Nov 7, 2015",2015-11-07,0,1,1,2016
"Minnesota Timberwolves","Chicago Bulls",102,93,"Sat, Nov 7, 2015",2015-11-07,0,0,0,2016
"New Orleans Pelicans","Dallas Mavericks",98,107,"Sat, Nov 7, 2015",2015-11-07,0,1,0,2016
"Houston Rockets","Los Angeles Clippers",109,105,"Sat, Nov 7, 2015",2015-11-07,0,1,0,2016
"Brooklyn Nets","Milwaukee Bucks",86,94,"Sat, Nov 7, 2015",2015-11-07,0,1,1,2016
"Orlando Magic","Philadelphia 76ers",105,97,"Sat, Nov 7, 2015",2015-11-07,0,1,1,2016
"Golden State Warriors","Sacramento Kings",103,94,"Sat, Nov 7, 2015",2015-11-07,0,1,1,2016
"Charlotte Hornets","San Antonio Spurs",94,114,"Sat, Nov 7, 2015",2015-11-07,0,0,0,2016
"Memphis Grizzlies","Utah Jazz",79,89,"Sat, Nov 7, 2015",2015-11-07,0,0,0,2016
"Indiana Pacers","Cleveland Cavaliers",97,101,"Sun, Nov 8, 2015",2015-11-08,0,0,0,2016
"Toronto Raptors","Miami Heat",76,96,"Sun, Nov 8, 2015",2015-11-08,0,0,0,2016
"Los Angeles Lakers","New York Knicks",95,99,"Sun, Nov 8, 2015",2015-11-08,0,0,0,2016
"Phoenix Suns","Oklahoma City Thunder",103,124,"Sun, Nov 8, 2015",2015-11-08,0,0,0,2016
"Detroit Pistons","Portland Trail Blazers",120,103,"Sun, Nov 8, 2015",2015-11-08,0,0,0,2016
"Minnesota Timberwolves","Atlanta Hawks",117,107,"Mon, Nov 9, 2015",2015-11-09,0,0,0,2016
"Portland Trail Blazers","Denver Nuggets",104,108,"Mon, Nov 9, 2015",2015-11-09,0,1,0,2016
"Detroit Pistons","Golden State Warriors",95,109,"Mon, Nov 9, 2015",2015-11-09,0,1,0,2016
"Orlando Magic","Indiana Pacers",84,97,"Mon, Nov 9, 2015",2015-11-09,0,0,1,2016
"Memphis Grizzlies","Los Angeles Clippers",92,94,"Mon, Nov 9, 2015",2015-11-09,0,0,0,2016
"Chicago Bulls","Philadelphia 76ers",111,88,"Mon, Nov 9, 2015",2015-11-09,0,0,0,2016
"San Antonio Spurs","Sacramento Kings",106,88,"Mon, Nov 9, 2015",2015-11-09,0,0,0,2016
"Utah Jazz","Cleveland Cavaliers",114,118,"Tue, Nov 10, 2015",2015-11-10,0,0,0,2016
"Los Angeles Lakers","Miami Heat",88,101,"Tue, Nov 10, 2015",2015-11-10,0,0,0,2016
"Boston Celtics","Milwaukee Bucks",99,83,"Tue, Nov 10, 2015",2015-11-10,0,0,0,2016
"Charlotte Hornets","Minnesota Timberwolves",104,95,"Tue, Nov 10, 2015",2015-11-10,0,0,1,2016
"Dallas Mavericks","New Orleans Pelicans",105,120,"Tue, Nov 10, 2015",2015-11-10,0,0,0,2016
"New York Knicks","Toronto Raptors",111,109,"Tue, Nov 10, 2015",2015-11-10,0,0,0,2016
"Oklahoma City Thunder","Washington Wizards",125,101,"Tue, Nov 10, 2015",2015-11-10,0,0,0,2016
"New Orleans Pelicans","Atlanta Hawks",98,106,"Wed, Nov 11, 2015",2015-11-11,0,1,0,2016
"Indiana Pacers","Boston Celtics",102,91,"Wed, Nov 11, 2015",2015-11-11,0,0,1,2016
"New York Knicks","Charlotte Hornets",93,95,"Wed, Nov 11, 2015",2015-11-11,0,1,1,2016
"Los Angeles Clippers","Dallas Mavericks",108,118,"Wed, Nov 11, 2015",2015-11-11,0,0,1,2016
"Milwaukee Bucks","Denver Nuggets",102,103,"Wed, Nov 11, 2015",2015-11-11,0,1,0,2016
"Brooklyn Nets","Houston Rockets",106,98,"Wed, Nov 11, 2015",2015-11-11,0,0,0,2016
"Golden State Warriors","Memphis Grizzlies",100,84,"Wed, Nov 11, 2015",2015-11-11,0,0,0,2016
"Los Angeles Lakers","Orlando Magic",99,101,"Wed, Nov 11, 2015",2015-11-11,0,1,0,2016
"Toronto Raptors","Philadelphia 76ers",119,103,"Wed, Nov 11, 2015",2015-11-11,0,1,0,2016
"San Antonio Spurs","Portland Trail Blazers",113,101,"Wed, Nov 11, 2015",2015-11-11,0,0,0,2016
"Detroit Pistons","Sacramento Kings",92,101,"Wed, Nov 11, 2015",2015-11-11,0,0,0,2016
"Utah Jazz","Miami Heat",91,92,"Thu, Nov 12, 2015",2015-11-12,0,0,0,2016
"Golden State Warriors","Minnesota Timberwolves",129,116,"Thu, Nov 12, 2015",2015-11-12,0,1,0,2016
"Los Angeles Clippers","Phoenix Suns",104,118,"Thu, Nov 12, 2015",2015-11-12,0,1,0,2016
"Atlanta Hawks","Boston Celtics",93,106,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Charlotte Hornets","Chicago Bulls",97,102,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Los Angeles Lakers","Dallas Mavericks",82,90,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Houston Rockets","Denver Nuggets",98,107,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Minnesota Timberwolves","Indiana Pacers",103,107,"Fri, Nov 13, 2015",2015-11-13,0,1,0,2016
"Portland Trail Blazers","Memphis Grizzlies",100,101,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Cleveland Cavaliers","New York Knicks",90,84,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Philadelphia 76ers","Oklahoma City Thunder",85,102,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Utah Jazz","Orlando Magic",93,102,"Fri, Nov 13, 2015",2015-11-13,0,1,0,2016
"Brooklyn Nets","Sacramento Kings",109,111,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"New Orleans Pelicans","Toronto Raptors",81,100,"Fri, Nov 13, 2015",2015-11-13,0,0,0,2016
"Brooklyn Nets","Golden State Warriors",99,107,"Sat, Nov 14, 2015",2015-11-14,0,1,0,2016
"Dallas Mavericks","Houston Rockets",110,98,"Sat, Nov 14, 2015",2015-11-14,0,1,1,2016
"Detroit Pistons","Los Angeles Clippers",96,101,"Sat, Nov 14, 2015",2015-11-14,0,0,0,2016
"Cleveland Cavaliers","Milwaukee Bucks",105,108,"Sat, Nov 14, 2015",2015-11-14,0,1,0,2016
"Denver Nuggets","Phoenix Suns",81,105,"Sat, Nov 14, 2015",2015-11-14,0,1,0,2016
"Philadelphia 76ers","San Antonio Spurs",83,92,"Sat, Nov 14, 2015",2015-11-14,0,1,0,2016
"Orlando Magic","Washington Wizards",99,108,"Sat, Nov 14, 2015",2015-11-14,0,1,0,2016
"Utah Jazz","Atlanta Hawks",97,96,"Sun, Nov 15, 2015",2015-11-15,0,0,0,2016
"Portland Trail Blazers","Charlotte Hornets",94,106,"Sun, Nov 15, 2015",2015-11-15,0,0,0,2016
"Detroit Pistons","Los Angeles Lakers",85,97,"Sun, Nov 15, 2015",2015-11-15,0,1,0,2016
"Memphis Grizzlies","Minnesota Timberwolves",114,106,"Sun, Nov 15, 2015",2015-11-15,0,0,0,2016
"New Orleans Pelicans","New York Knicks",87,95,"Sun, Nov 15, 2015",2015-11-15,0,0,0,2016
"Boston Celtics","Oklahoma City Thunder",100,85,"Sun, Nov 15, 2015",2015-11-15,0,0,0,2016
"Toronto Raptors","Sacramento Kings",101,107,"Sun, Nov 15, 2015",2015-11-15,0,0,0,2016
"Indiana Pacers","Chicago Bulls",95,96,"Mon, Nov 16, 2015",2015-11-16,0,0,0,2016
"Boston Celtics","Houston Rockets",111,95,"Mon, Nov 16, 2015",2015-11-16,0,1,0,2016
"Oklahoma City Thunder","Memphis Grizzlies",114,122,"Mon, Nov 16, 2015",2015-11-16,0,1,1,2016
"Dallas Mavericks","Philadelphia 76ers",92,86,"Mon, Nov 16, 2015",2015-11-16,0,0,0,2016
"Los Angeles Lakers","Phoenix Suns",101,120,"Mon, Nov 16, 2015",2015-11-16,0,1,0,2016
"Portland Trail Blazers","San Antonio Spurs",80,93,"Mon, Nov 16, 2015",2015-11-16,0,1,0,2016
"Atlanta Hawks","Brooklyn Nets",88,90,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Cleveland Cavaliers","Detroit Pistons",99,104,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Toronto Raptors","Golden State Warriors",110,115,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Minnesota Timberwolves","Miami Heat",103,91,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Denver Nuggets","New Orleans Pelicans",115,98,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Charlotte Hornets","New York Knicks",94,102,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Milwaukee Bucks","Washington Wizards",86,115,"Tue, Nov 17, 2015",2015-11-17,0,0,0,2016
"Sacramento Kings","Atlanta Hawks",97,103,"Wed, Nov 18, 2015",2015-11-18,0,0,1,2016
"Dallas Mavericks","Boston Celtics",106,102,"Wed, Nov 18, 2015",2015-11-18,0,0,0,2016
"Brooklyn Nets","Charlotte Hornets",111,116,"Wed, Nov 18, 2015",2015-11-18,0,1,1,2016
"Portland Trail Blazers","Houston Rockets",103,108,"Wed, Nov 18, 2015",2015-11-18,0,0,0,2016
"New Orleans Pelicans","Oklahoma City Thunder",103,110,"Wed, Nov 18, 2015",2015-11-18,0,1,0,2016
"Minnesota Timberwolves","Orlando Magic",101,104,"Wed, Nov 18, 2015",2015-11-18,0,1,0,2016
"Indiana Pacers","Philadelphia 76ers",112,85,"Wed, Nov 18, 2015",2015-11-18,0,0,0,2016
"Chicago Bulls","Phoenix Suns",103,97,"Wed, Nov 18, 2015",2015-11-18,0,0,0,2016
"Denver Nuggets","San Antonio Spurs",98,109,"Wed, Nov 18, 2015",2015-11-18,0,1,0,2016
"Toronto Raptors","Utah Jazz",89,93,"Wed, Nov 18, 2015",2015-11-18,0,1,0,2016
"Milwaukee Bucks","Cleveland Cavaliers",100,115,"Thu, Nov 19, 2015",2015-11-19,0,0,0,2016
"Golden State Warriors","Los Angeles Clippers",124,117,"Thu, Nov 19, 2015",2015-11-19,0,0,0,2016
"Sacramento Kings","Miami Heat",109,116,"Thu, Nov 19, 2015",2015-11-19,0,1,0,2016
"Brooklyn Nets","Boston Celtics",95,120,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Philadelphia 76ers","Charlotte Hornets",88,113,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Utah Jazz","Dallas Mavericks",93,102,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Phoenix Suns","Denver Nuggets",114,107,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Chicago Bulls","Golden State Warriors",94,106,"Fri, Nov 20, 2015",2015-11-20,0,0,1,2016
"Toronto Raptors","Los Angeles Lakers",102,91,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Houston Rockets","Memphis Grizzlies",84,96,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Detroit Pistons","Minnesota Timberwolves",96,86,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"San Antonio Spurs","New Orleans Pelicans",90,104,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"New York Knicks","Oklahoma City Thunder",93,90,"Fri, Nov 20, 2015",2015-11-20,0,0,0,2016
"Los Angeles Clippers","Portland Trail Blazers",91,102,"Fri, Nov 20, 2015",2015-11-20,0,1,0,2016
"Atlanta Hawks","Cleveland Cavaliers",97,109,"Sat, Nov 21, 2015",2015-11-21,0,0,0,2016
"Washington Wizards","Detroit Pistons",97,95,"Sat, Nov 21, 2015",2015-11-21,0,0,1,2016
"New York Knicks","Houston Rockets",107,102,"Sat, Nov 21, 2015",2015-11-21,0,1,1,2016
"Milwaukee Bucks","Indiana Pacers",86,123,"Sat, Nov 21, 2015",2015-11-21,0,0,0,2016
"Philadelphia 76ers","Miami Heat",91,96,"Sat, Nov 21, 2015",2015-11-21,0,1,0,2016
"Sacramento Kings","Orlando Magic",97,91,"Sat, Nov 21, 2015",2015-11-21,0,0,0,2016
"Memphis Grizzlies","San Antonio Spurs",82,92,"Sat, Nov 21, 2015",2015-11-21,0,1,1,2016
"Boston Celtics","Brooklyn Nets",101,111,"Sun, Nov 22, 2015",2015-11-22,0,0,0,2016
"Golden State Warriors","Denver Nuggets",118,105,"Sun, Nov 22, 2015",2015-11-22,0,0,0,2016
"Toronto Raptors","Los Angeles Clippers",91,80,"Sun, Nov 22, 2015",2015-11-22,0,0,0,2016
"Portland Trail Blazers","Los Angeles Lakers",107,93,"Sun, Nov 22, 2015",2015-11-22,0,0,0,2016
"Phoenix Suns","New Orleans Pelicans",116,122,"Sun, Nov 22, 2015",2015-11-22,0,0,0,2016
"Dallas Mavericks","Oklahoma City Thunder",114,117,"Sun, Nov 22, 2015",2015-11-22,0,0,0,2016
"Sacramento Kings","Charlotte Hornets",122,127,"Mon, Nov 23, 2015",2015-11-23,0,0,0,2016
"Orlando Magic","Cleveland Cavaliers",103,117,"Mon, Nov 23, 2015",2015-11-23,0,0,0,2016
"New York Knicks","Miami Heat",78,95,"Mon, Nov 23, 2015",2015-11-23,0,0,0,2016
"Detroit Pistons","Milwaukee Bucks",88,109,"Mon, Nov 23, 2015",2015-11-23,0,0,0,2016
"Philadelphia 76ers","Minnesota Timberwolves",95,100,"Mon, Nov 23, 2015",2015-11-23,0,0,0,2016
"Phoenix Suns","San Antonio Spurs",84,98,"Mon, Nov 23, 2015",2015-11-23,0,1,0,2016
"Oklahoma City Thunder","Utah Jazz",111,89,"Mon, Nov 23, 2015",2015-11-23,0,1,0,2016
"Boston Celtics","Atlanta Hawks",97,121,"Tue, Nov 24, 2015",2015-11-24,0,0,0,2016
"Los Angeles Clippers","Denver Nuggets",111,94,"Tue, Nov 24, 2015",2015-11-24,0,0,0,2016
"Los Angeles Lakers","Golden State Warriors",77,111,"Tue, Nov 24, 2015",2015-11-24,0,0,0,2016
"Dallas Mavericks","Memphis Grizzlies",96,110,"Tue, Nov 24, 2015",2015-11-24,0,0,0,2016
"Chicago Bulls","Portland Trail Blazers",93,88,"Tue, Nov 24, 2015",2015-11-24,0,0,0,2016
"Indiana Pacers","Washington Wizards",123,106,"Tue, Nov 24, 2015",2015-11-24,0,0,0,2016
"Philadelphia 76ers","Boston Celtics",80,84,"Wed, Nov 25, 2015",2015-11-25,0,0,1,2016
"Washington Wizards","Charlotte Hornets",87,101,"Wed, Nov 25, 2015",2015-11-25,0,1,0,2016
"Miami Heat","Detroit Pistons",81,104,"Wed, Nov 25, 2015",2015-11-25,0,0,0,2016
"Memphis Grizzlies","Houston Rockets",102,93,"Wed, Nov 25, 2015",2015-11-25,0,1,0,2016
"Utah Jazz","Los Angeles Clippers",102,91,"Wed, Nov 25, 2015",2015-11-25,0,0,1,2016
"Sacramento Kings","Milwaukee Bucks",129,118,"Wed, Nov 25, 2015",2015-11-25,0,0,0,2016
"Atlanta Hawks","Minnesota Timberwolves",95,99,"Wed, Nov 25, 2015",2015-11-25,0,1,0,2016
"Brooklyn Nets","Oklahoma City Thunder",99,110,"Wed, Nov 25, 2015",2015-11-25,0,0,0,2016
"New York Knicks","Orlando Magic",91,100,"Wed, Nov 25, 2015",2015-11-25,0,0,0,2016
"New Orleans Pelicans","Phoenix Suns",120,114,"Wed, Nov 25, 2015",2015-11-25,0,0,0,2016
"Dallas Mavericks","San Antonio Spurs",83,88,"Wed, Nov 25, 2015",2015-11-25,0,1,0,2016
"Cleveland Cavaliers","Toronto Raptors",99,103,"Wed, Nov 25, 2015",2015-11-25,0,0,0,2016
"Washington Wizards","Boston Celtics",78,111,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Cleveland Cavaliers","Charlotte Hornets",95,90,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"San Antonio Spurs","Denver Nuggets",91,80,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Philadelphia 76ers","Houston Rockets",114,116,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Chicago Bulls","Indiana Pacers",92,104,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"New Orleans Pelicans","Los Angeles Clippers",90,111,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Atlanta Hawks","Memphis Grizzlies",116,101,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Miami Heat","New York Knicks",97,78,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Detroit Pistons","Oklahoma City Thunder",87,103,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Milwaukee Bucks","Orlando Magic",90,114,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Golden State Warriors","Phoenix Suns",135,116,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Minnesota Timberwolves","Sacramento Kings",101,91,"Fri, Nov 27, 2015",2015-11-27,0,0,0,2016
"Brooklyn Nets","Cleveland Cavaliers",88,90,"Sat, Nov 28, 2015",2015-11-28,0,0,1,2016
"Denver Nuggets","Dallas Mavericks",81,92,"Sat, Nov 28, 2015",2015-11-28,0,1,0,2016
"Sacramento Kings","Golden State Warriors",101,120,"Sat, Nov 28, 2015",2015-11-28,0,1,1,2016
"Los Angeles Lakers","Portland Trail Blazers",96,108,"Sat, Nov 28, 2015",2015-11-28,0,0,0,2016
"Atlanta Hawks","San Antonio Spurs",88,108,"Sat, Nov 28, 2015",2015-11-28,0,1,1,2016
"New Orleans Pelicans","Utah Jazz",87,101,"Sat, Nov 28, 2015",2015-11-28,0,1,0,2016
"Toronto Raptors","Washington Wizards",84,82,"Sat, Nov 28, 2015",2015-11-28,0,0,1,2016
"Detroit Pistons","Brooklyn Nets",83,87,"Sun, Nov 29, 2015",2015-11-29,0,0,1,2016
"Milwaukee Bucks","Charlotte Hornets",82,87,"Sun, Nov 29, 2015",2015-11-29,0,0,0,2016
"Minnesota Timberwolves","Los Angeles Clippers",99,107,"Sun, Nov 29, 2015",2015-11-29,0,0,0,2016
"Indiana Pacers","Los Angeles Lakers",107,103,"Sun, Nov 29, 2015",2015-11-29,0,0,1,2016
"Philadelphia 76ers","Memphis Grizzlies",84,92,"Sun, Nov 29, 2015",2015-11-29,0,0,0,2016
"Houston Rockets","New York Knicks",116,111,"Sun, Nov 29, 2015",2015-11-29,0,0,0,2016
