"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Chicago Bulls","Los Angeles Lakers",94,103,"Tue, Nov 21, 2017",2017-11-21,0,0,0,2018
"Los Angeles Clippers","Atlanta Hawks",116,103,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Washington Wizards","Charlotte Hornets",124,129,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Brooklyn Nets","Cleveland Cavaliers",109,119,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Denver Nuggets","Houston Rockets",95,125,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Dallas Mavericks","Memphis Grizzlies",95,94,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Boston Celtics","Miami Heat",98,104,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Orlando Magic","Minnesota Timberwolves",118,124,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"San Antonio Spurs","New Orleans Pelicans",90,107,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Toronto Raptors","New York Knicks",100,108,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Golden State Warriors","Oklahoma City Thunder",91,108,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Portland Trail Blazers","Philadelphia 76ers",81,101,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Milwaukee Bucks","Phoenix Suns",113,107,"Wed, Nov 22, 2017",2017-11-22,0,0,0,2018
"Los Angeles Lakers","Sacramento Kings",102,113,"Wed, Nov 22, 2017",2017-11-22,0,1,0,2018
"Chicago Bulls","Utah Jazz",80,110,"Wed, Nov 22, 2017",2017-11-22,0,1,0,2018
"New York Knicks","Atlanta Hawks",104,116,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Orlando Magic","Boston Celtics",103,118,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Portland Trail Blazers","Brooklyn Nets",127,125,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Charlotte Hornets","Cleveland Cavaliers",99,100,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Memphis Grizzlies","Denver Nuggets",92,104,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Chicago Bulls","Golden State Warriors",94,143,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Toronto Raptors","Indiana Pacers",104,107,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Miami Heat","Minnesota Timberwolves",109,97,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Detroit Pistons","Oklahoma City Thunder",99,98,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"New Orleans Pelicans","Phoenix Suns",115,91,"Fri, Nov 24, 2017",2017-11-24,0,0,0,2018
"Toronto Raptors","Atlanta Hawks",112,78,"Sat, Nov 25, 2017",2017-11-25,0,1,1,2018
"San Antonio Spurs","Charlotte Hornets",106,86,"Sat, Nov 25, 2017",2017-11-25,0,0,1,2018
"Oklahoma City Thunder","Dallas Mavericks",81,97,"Sat, Nov 25, 2017",2017-11-25,0,1,0,2018
"New Orleans Pelicans","Golden State Warriors",95,110,"Sat, Nov 25, 2017",2017-11-25,0,1,1,2018
"New York Knicks","Houston Rockets",102,117,"Sat, Nov 25, 2017",2017-11-25,0,1,0,2018
"Boston Celtics","Indiana Pacers",108,98,"Sat, Nov 25, 2017",2017-11-25,0,1,1,2018
"Orlando Magic","Philadelphia 76ers",111,130,"Sat, Nov 25, 2017",2017-11-25,0,1,0,2018
"Los Angeles Clippers","Sacramento Kings",97,95,"Sat, Nov 25, 2017",2017-11-25,0,0,0,2018
"Milwaukee Bucks","Utah Jazz",108,121,"Sat, Nov 25, 2017",2017-11-25,0,0,0,2018
"Portland Trail Blazers","Washington Wizards",108,105,"Sat, Nov 25, 2017",2017-11-25,0,1,0,2018
"Miami Heat","Chicago Bulls",100,93,"Sun, Nov 26, 2017",2017-11-26,0,0,0,2018
"Brooklyn Nets","Memphis Grizzlies",98,88,"Sun, Nov 26, 2017",2017-11-26,0,0,0,2018
"Phoenix Suns","Minnesota Timberwolves",108,119,"Sun, Nov 26, 2017",2017-11-26,0,0,0,2018
"Detroit Pistons","Boston Celtics",118,108,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Sacramento Kings","Golden State Warriors",110,106,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Brooklyn Nets","Houston Rockets",103,117,"Mon, Nov 27, 2017",2017-11-27,0,1,0,2018
"Orlando Magic","Indiana Pacers",109,121,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Los Angeles Lakers","Los Angeles Clippers",115,120,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Portland Trail Blazers","New York Knicks",103,91,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Cleveland Cavaliers","Philadelphia 76ers",113,91,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Dallas Mavericks","San Antonio Spurs",108,115,"Mon, Nov 27, 2017",2017-11-27,0,0,0,2018
"Phoenix Suns","Chicago Bulls",104,99,"Tue, Nov 28, 2017",2017-11-28,0,0,0,2018
"Miami Heat","Cleveland Cavaliers",97,108,"Tue, Nov 28, 2017",2017-11-28,0,0,1,2018
"Washington Wizards","Minnesota Timberwolves",92,89,"Tue, Nov 28, 2017",2017-11-28,0,0,0,2018
"Milwaukee Bucks","Sacramento Kings",112,87,"Tue, Nov 28, 2017",2017-11-28,0,0,1,2018
"Denver Nuggets","Utah Jazz",77,106,"Tue, Nov 28, 2017",2017-11-28,0,0,0,2018
"Brooklyn Nets","Dallas Mavericks",109,104,"Wed, Nov 29, 2017",2017-11-29,0,0,0,2018
"Phoenix Suns","Detroit Pistons",107,131,"Wed, Nov 29, 2017",2017-11-29,0,1,0,2018
"Indiana Pacers","Houston Rockets",97,118,"Wed, Nov 29, 2017",2017-11-29,0,0,0,2018
"Golden State Warriors","Los Angeles Lakers",127,123,"Wed, Nov 29, 2017",2017-11-29,0,0,0,2018
"Minnesota Timberwolves","New Orleans Pelicans",120,102,"Wed, Nov 29, 2017",2017-11-29,0,1,0,2018
"Miami Heat","New York Knicks",86,115,"Wed, Nov 29, 2017",2017-11-29,0,1,0,2018
"Oklahoma City Thunder","Orlando Magic",108,121,"Wed, Nov 29, 2017",2017-11-29,0,0,0,2018
"Washington Wizards","Philadelphia 76ers",113,118,"Wed, Nov 29, 2017",2017-11-29,0,1,0,2018
"Memphis Grizzlies","San Antonio Spurs",95,104,"Wed, Nov 29, 2017",2017-11-29,0,0,0,2018
"Charlotte Hornets","Toronto Raptors",113,126,"Wed, Nov 29, 2017",2017-11-29,0,0,0,2018
"Cleveland Cavaliers","Atlanta Hawks",121,114,"Thu, Nov 30, 2017",2017-11-30,0,0,0,2018
"Philadelphia 76ers","Boston Celtics",97,108,"Thu, Nov 30, 2017",2017-11-30,0,1,0,2018
"Chicago Bulls","Denver Nuggets",110,111,"Thu, Nov 30, 2017",2017-11-30,0,0,0,2018
"Utah Jazz","Los Angeles Clippers",126,107,"Thu, Nov 30, 2017",2017-11-30,0,0,0,2018
"Milwaukee Bucks","Portland Trail Blazers",103,91,"Thu, Nov 30, 2017",2017-11-30,0,0,0,2018
"Sacramento Kings","Chicago Bulls",107,106,"Fri, Dec 1, 2017",2017-12-01,0,0,1,2018
"San Antonio Spurs","Memphis Grizzlies",95,79,"Fri, Dec 1, 2017",2017-12-01,0,0,0,2018
"Charlotte Hornets","Miami Heat",100,105,"Fri, Dec 1, 2017",2017-12-01,0,0,0,2018
"Minnesota Timberwolves","Oklahoma City Thunder",107,111,"Fri, Dec 1, 2017",2017-12-01,0,0,0,2018
"Golden State Warriors","Orlando Magic",133,112,"Fri, Dec 1, 2017",2017-12-01,0,0,0,2018
"Indiana Pacers","Toronto Raptors",115,120,"Fri, Dec 1, 2017",2017-12-01,0,0,0,2018
"New Orleans Pelicans","Utah Jazz",108,114,"Fri, Dec 1, 2017",2017-12-01,0,0,1,2018
"Detroit Pistons","Washington Wizards",91,109,"Fri, Dec 1, 2017",2017-12-01,0,0,0,2018
"Phoenix Suns","Boston Celtics",111,116,"Sat, Dec 2, 2017",2017-12-02,0,0,0,2018
"Atlanta Hawks","Brooklyn Nets",114,102,"Sat, Dec 2, 2017",2017-12-02,0,0,0,2018
"Memphis Grizzlies","Cleveland Cavaliers",111,116,"Sat, Dec 2, 2017",2017-12-02,0,1,0,2018
"Los Angeles Clippers","Dallas Mavericks",82,108,"Sat, Dec 2, 2017",2017-12-02,0,0,0,2018
"Los Angeles Lakers","Denver Nuggets",100,115,"Sat, Dec 2, 2017",2017-12-02,0,0,0,2018
"Sacramento Kings","Milwaukee Bucks",104,109,"Sat, Dec 2, 2017",2017-12-02,0,1,0,2018
"Detroit Pistons","Philadelphia 76ers",103,108,"Sat, Dec 2, 2017",2017-12-02,0,1,0,2018
"New Orleans Pelicans","Portland Trail Blazers",123,116,"Sat, Dec 2, 2017",2017-12-02,0,1,0,2018
"Houston Rockets","Los Angeles Lakers",118,95,"Sun, Dec 3, 2017",2017-12-03,0,0,1,2018
"Golden State Warriors","Miami Heat",123,95,"Sun, Dec 3, 2017",2017-12-03,0,0,0,2018
"Los Angeles Clippers","Minnesota Timberwolves",106,112,"Sun, Dec 3, 2017",2017-12-03,0,1,0,2018
"Orlando Magic","New York Knicks",105,100,"Sun, Dec 3, 2017",2017-12-03,0,0,0,2018
"San Antonio Spurs","Oklahoma City Thunder",87,90,"Sun, Dec 3, 2017",2017-12-03,0,0,0,2018
"Brooklyn Nets","Atlanta Hawks",110,90,"Mon, Dec 4, 2017",2017-12-04,0,0,0,2018
"Milwaukee Bucks","Boston Celtics",100,111,"Mon, Dec 4, 2017",2017-12-04,0,0,0,2018
"Cleveland Cavaliers","Chicago Bulls",113,91,"Mon, Dec 4, 2017",2017-12-04,0,0,0,2018
"Orlando Magic","Charlotte Hornets",94,104,"Mon, Dec 4, 2017",2017-12-04,0,1,0,2018
"Denver Nuggets","Dallas Mavericks",105,122,"Mon, Dec 4, 2017",2017-12-04,0,0,0,2018
"New York Knicks","Indiana Pacers",97,115,"Mon, Dec 4, 2017",2017-12-04,0,1,0,2018
"Minnesota Timberwolves","Memphis Grizzlies",92,95,"Mon, Dec 4, 2017",2017-12-04,0,1,0,2018
"Golden State Warriors","New Orleans Pelicans",125,115,"Mon, Dec 4, 2017",2017-12-04,0,1,0,2018
"Phoenix Suns","Philadelphia 76ers",115,101,"Mon, Dec 4, 2017",2017-12-04,0,0,0,2018
"Detroit Pistons","San Antonio Spurs",93,96,"Mon, Dec 4, 2017",2017-12-04,0,0,1,2018
"Washington Wizards","Utah Jazz",69,116,"Mon, Dec 4, 2017",2017-12-04,0,0,0,2018
"Utah Jazz","Oklahoma City Thunder",94,100,"Tue, Dec 5, 2017",2017-12-05,0,1,0,2018
"Washington Wizards","Portland Trail Blazers",106,92,"Tue, Dec 5, 2017",2017-12-05,0,1,0,2018
"Phoenix Suns","Toronto Raptors",113,126,"Tue, Dec 5, 2017",2017-12-05,0,1,0,2018
"Dallas Mavericks","Boston Celtics",90,97,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Golden State Warriors","Charlotte Hornets",101,87,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Sacramento Kings","Cleveland Cavaliers",95,101,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Chicago Bulls","Indiana Pacers",96,98,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Minnesota Timberwolves","Los Angeles Clippers",113,107,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Detroit Pistons","Milwaukee Bucks",100,104,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Denver Nuggets","New Orleans Pelicans",114,123,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Memphis Grizzlies","New York Knicks",88,99,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Atlanta Hawks","Orlando Magic",106,110,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Miami Heat","San Antonio Spurs",105,117,"Wed, Dec 6, 2017",2017-12-06,0,0,0,2018
"Oklahoma City Thunder","Brooklyn Nets",95,100,"Thu, Dec 7, 2017",2017-12-07,0,0,0,2018
"Los Angeles Lakers","Philadelphia 76ers",107,104,"Thu, Dec 7, 2017",2017-12-07,0,0,0,2018
"Washington Wizards","Phoenix Suns",109,99,"Thu, Dec 7, 2017",2017-12-07,0,0,0,2018
"Houston Rockets","Utah Jazz",112,101,"Thu, Dec 7, 2017",2017-12-07,0,0,0,2018
"Chicago Bulls","Charlotte Hornets",119,111,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Golden State Warriors","Detroit Pistons",102,98,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Cleveland Cavaliers","Indiana Pacers",102,106,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Toronto Raptors","Memphis Grizzlies",116,107,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Dallas Mavericks","Milwaukee Bucks",102,109,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Sacramento Kings","New Orleans Pelicans",116,109,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Denver Nuggets","Orlando Magic",103,89,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Boston Celtics","San Antonio Spurs",102,105,"Fri, Dec 8, 2017",2017-12-08,0,0,0,2018
"Orlando Magic","Atlanta Hawks",110,117,"Sat, Dec 9, 2017",2017-12-09,0,1,0,2018
"Miami Heat","Brooklyn Nets",101,89,"Sat, Dec 9, 2017",2017-12-09,0,0,0,2018
"New York Knicks","Chicago Bulls",102,104,"Sat, Dec 9, 2017",2017-12-09,0,0,1,2018
"Los Angeles Lakers","Charlotte Hornets",110,99,"Sat, Dec 9, 2017",2017-12-09,0,0,1,2018
"Philadelphia 76ers","Cleveland Cavaliers",98,105,"Sat, Dec 9, 2017",2017-12-09,0,0,1,2018
"Washington Wizards","Los Angeles Clippers",112,113,"Sat, Dec 9, 2017",2017-12-09,0,0,0,2018
"Oklahoma City Thunder","Memphis Grizzlies",102,101,"Sat, Dec 9, 2017",2017-12-09,0,0,1,2018
"Utah Jazz","Milwaukee Bucks",100,117,"Sat, Dec 9, 2017",2017-12-09,0,0,1,2018
"San Antonio Spurs","Phoenix Suns",104,101,"Sat, Dec 9, 2017",2017-12-09,0,1,0,2018
"Houston Rockets","Portland Trail Blazers",124,117,"Sat, Dec 9, 2017",2017-12-09,0,0,0,2018
"Boston Celtics","Detroit Pistons",91,81,"Sun, Dec 10, 2017",2017-12-10,0,0,0,2018
"Denver Nuggets","Indiana Pacers",116,126,"Sun, Dec 10, 2017",2017-12-10,0,0,0,2018
"Dallas Mavericks","Minnesota Timberwolves",92,97,"Sun, Dec 10, 2017",2017-12-10,0,0,0,2018
"Philadelphia 76ers","New Orleans Pelicans",124,131,"Sun, Dec 10, 2017",2017-12-10,0,1,0,2018
"Atlanta Hawks","New York Knicks",107,111,"Sun, Dec 10, 2017",2017-12-10,0,1,1,2018
"Toronto Raptors","Sacramento Kings",102,87,"Sun, Dec 10, 2017",2017-12-10,0,0,0,2018
"Boston Celtics","Chicago Bulls",85,108,"Mon, Dec 11, 2017",2017-12-11,0,1,0,2018
"Portland Trail Blazers","Golden State Warriors",104,111,"Mon, Dec 11, 2017",2017-12-11,0,0,0,2018
"New Orleans Pelicans","Houston Rockets",123,130,"Mon, Dec 11, 2017",2017-12-11,0,1,0,2018
"Toronto Raptors","Los Angeles Clippers",91,96,"Mon, Dec 11, 2017",2017-12-11,0,1,0,2018
"Miami Heat","Memphis Grizzlies",107,82,"Mon, Dec 11, 2017",2017-12-11,0,0,0,2018
"Charlotte Hornets","Oklahoma City Thunder",116,103,"Mon, Dec 11, 2017",2017-12-11,0,0,0,2018
"Washington Wizards","Brooklyn Nets",98,103,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"Atlanta Hawks","Cleveland Cavaliers",114,123,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"San Antonio Spurs","Dallas Mavericks",89,95,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"Denver Nuggets","Detroit Pistons",103,84,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"Philadelphia 76ers","Minnesota Timberwolves",118,112,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"Los Angeles Lakers","New York Knicks",109,113,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"Phoenix Suns","Sacramento Kings",92,99,"Tue, Dec 12, 2017",2017-12-12,0,0,0,2018
"Denver Nuggets","Boston Celtics",118,124,"Wed, Dec 13, 2017",2017-12-13,0,1,0,2018
"Utah Jazz","Chicago Bulls",100,103,"Wed, Dec 13, 2017",2017-12-13,0,0,0,2018
"Charlotte Hornets","Houston Rockets",96,108,"Wed, Dec 13, 2017",2017-12-13,0,0,0,2018
"Oklahoma City Thunder","Indiana Pacers",100,95,"Wed, Dec 13, 2017",2017-12-13,0,0,0,2018
"Portland Trail Blazers","Miami Heat",102,95,"Wed, Dec 13, 2017",2017-12-13,0,0,0,2018
"Milwaukee Bucks","New Orleans Pelicans",108,115,"Wed, Dec 13, 2017",2017-12-13,0,0,0,2018
"Los Angeles Clippers","Orlando Magic",106,95,"Wed, Dec 13, 2017",2017-12-13,0,0,0,2018
"Toronto Raptors","Phoenix Suns",115,109,"Wed, Dec 13, 2017",2017-12-13,0,0,1,2018
"Memphis Grizzlies","Washington Wizards",87,93,"Wed, Dec 13, 2017",2017-12-13,0,0,1,2018
"Detroit Pistons","Atlanta Hawks",105,91,"Thu, Dec 14, 2017",2017-12-14,0,0,0,2018
"New York Knicks","Brooklyn Nets",111,104,"Thu, Dec 14, 2017",2017-12-14,0,0,0,2018
"Los Angeles Lakers","Cleveland Cavaliers",112,121,"Thu, Dec 14, 2017",2017-12-14,0,0,0,2018
"Dallas Mavericks","Golden State Warriors",97,112,"Thu, Dec 14, 2017",2017-12-14,0,0,0,2018
"Sacramento Kings","Minnesota Timberwolves",96,119,"Thu, Dec 14, 2017",2017-12-14,0,0,0,2018
"Utah Jazz","Boston Celtics",107,95,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"Miami Heat","Charlotte Hornets",104,98,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"New Orleans Pelicans","Denver Nuggets",111,117,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"San Antonio Spurs","Houston Rockets",109,124,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"Detroit Pistons","Indiana Pacers",104,98,"Fri, Dec 15, 2017",2017-12-15,0,1,0,2018
"Atlanta Hawks","Memphis Grizzlies",94,96,"Fri, Dec 15, 2017",2017-12-15,0,1,0,2018
"Chicago Bulls","Milwaukee Bucks",115,109,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"Portland Trail Blazers","Orlando Magic",95,88,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"Oklahoma City Thunder","Philadelphia 76ers",119,117,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"Brooklyn Nets","Toronto Raptors",87,120,"Fri, Dec 15, 2017",2017-12-15,0,1,0,2018
"Los Angeles Clippers","Washington Wizards",91,100,"Fri, Dec 15, 2017",2017-12-15,0,0,0,2018
"Portland Trail Blazers","Charlotte Hornets",93,91,"Sat, Dec 16, 2017",2017-12-16,0,1,1,2018
"Utah Jazz","Cleveland Cavaliers",100,109,"Sat, Dec 16, 2017",2017-12-16,0,1,0,2018
"Milwaukee Bucks","Houston Rockets",111,115,"Sat, Dec 16, 2017",2017-12-16,0,1,1,2018
"Boston Celtics","Memphis Grizzlies",102,93,"Sat, Dec 16, 2017",2017-12-16,0,1,1,2018
"Los Angeles Clippers","Miami Heat",85,90,"Sat, Dec 16, 2017",2017-12-16,0,1,1,2018
"Phoenix Suns","Minnesota Timberwolves",108,106,"Sat, Dec 16, 2017",2017-12-16,0,0,0,2018
"Oklahoma City Thunder","New York Knicks",96,111,"Sat, Dec 16, 2017",2017-12-16,0,1,0,2018
"Dallas Mavericks","San Antonio Spurs",96,98,"Sat, Dec 16, 2017",2017-12-16,0,0,1,2018
"Indiana Pacers","Brooklyn Nets",109,97,"Sun, Dec 17, 2017",2017-12-17,0,0,0,2018
"Orlando Magic","Detroit Pistons",110,114,"Sun, Dec 17, 2017",2017-12-17,0,0,0,2018
"Sacramento Kings","Toronto Raptors",93,108,"Sun, Dec 17, 2017",2017-12-17,0,0,0,2018
"Cleveland Cavaliers","Washington Wizards",106,99,"Sun, Dec 17, 2017",2017-12-17,0,1,0,2018
"Miami Heat","Atlanta Hawks",104,110,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Philadelphia 76ers","Chicago Bulls",115,117,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"New York Knicks","Charlotte Hornets",91,109,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Phoenix Suns","Dallas Mavericks",97,91,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Utah Jazz","Houston Rockets",99,120,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Boston Celtics","Indiana Pacers",112,111,"Mon, Dec 18, 2017",2017-12-18,0,0,1,2018
"Golden State Warriors","Los Angeles Lakers",116,114,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Portland Trail Blazers","Minnesota Timberwolves",107,108,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Denver Nuggets","Oklahoma City Thunder",94,95,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Los Angeles Clippers","San Antonio Spurs",91,109,"Mon, Dec 18, 2017",2017-12-18,0,0,0,2018
"Cleveland Cavaliers","Milwaukee Bucks",116,119,"Tue, Dec 19, 2017",2017-12-19,0,0,0,2018
"Sacramento Kings","Philadelphia 76ers",101,95,"Tue, Dec 19, 2017",2017-12-19,0,0,1,2018
"New Orleans Pelicans","Washington Wizards",106,116,"Tue, Dec 19, 2017",2017-12-19,0,0,0,2018
"Indiana Pacers","Atlanta Hawks",105,95,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Miami Heat","Boston Celtics",90,89,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Sacramento Kings","Brooklyn Nets",104,99,"Wed, Dec 20, 2017",2017-12-20,0,1,0,2018
"Orlando Magic","Chicago Bulls",94,112,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Toronto Raptors","Charlotte Hornets",129,111,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Detroit Pistons","Dallas Mavericks",93,110,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Minnesota Timberwolves","Denver Nuggets",112,104,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Memphis Grizzlies","Golden State Warriors",84,97,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Los Angeles Lakers","Houston Rockets",122,116,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Phoenix Suns","Los Angeles Clippers",95,108,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Utah Jazz","Oklahoma City Thunder",79,107,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"San Antonio Spurs","Portland Trail Blazers",93,91,"Wed, Dec 20, 2017",2017-12-20,0,0,0,2018
"Chicago Bulls","Cleveland Cavaliers",112,115,"Thu, Dec 21, 2017",2017-12-21,0,1,0,2018
"Boston Celtics","New York Knicks",93,102,"Thu, Dec 21, 2017",2017-12-21,0,1,0,2018
"Toronto Raptors","Philadelphia 76ers",114,109,"Thu, Dec 21, 2017",2017-12-21,0,1,0,2018
"Memphis Grizzlies","Phoenix Suns",95,97,"Thu, Dec 21, 2017",2017-12-21,0,1,1,2018
"San Antonio Spurs","Utah Jazz",89,100,"Thu, Dec 21, 2017",2017-12-21,0,1,1,2018
"Washington Wizards","Brooklyn Nets",84,119,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"New York Knicks","Detroit Pistons",101,104,"Fri, Dec 22, 2017",2017-12-22,0,1,0,2018
"Los Angeles Lakers","Golden State Warriors",106,113,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"Los Angeles Clippers","Houston Rockets",128,118,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"Dallas Mavericks","Miami Heat",101,113,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"Charlotte Hornets","Milwaukee Bucks",104,109,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"Atlanta Hawks","Oklahoma City Thunder",117,120,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"New Orleans Pelicans","Orlando Magic",111,97,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"Denver Nuggets","Portland Trail Blazers",102,85,"Fri, Dec 22, 2017",2017-12-22,0,0,0,2018
"Dallas Mavericks","Atlanta Hawks",107,112,"Sat, Dec 23, 2017",2017-12-23,0,1,1,2018
"Chicago Bulls","Boston Celtics",92,117,"Sat, Dec 23, 2017",2017-12-23,0,0,0,2018
"Milwaukee Bucks","Charlotte Hornets",106,111,"Sat, Dec 23, 2017",2017-12-23,0,1,1,2018
"Denver Nuggets","Golden State Warriors",96,81,"Sat, Dec 23, 2017",2017-12-23,0,1,1,2018
"Brooklyn Nets","Indiana Pacers",119,123,"Sat, Dec 23, 2017",2017-12-23,0,1,0,2018
"Portland Trail Blazers","Los Angeles Lakers",95,92,"Sat, Dec 23, 2017",2017-12-23,0,1,1,2018
"Los Angeles Clippers","Memphis Grizzlies",112,115,"Sat, Dec 23, 2017",2017-12-23,0,1,0,2018
"New Orleans Pelicans","Miami Heat",109,94,"Sat, Dec 23, 2017",2017-12-23,0,1,1,2018
"Minnesota Timberwolves","Phoenix Suns",115,106,"Sat, Dec 23, 2017",2017-12-23,0,0,0,2018
"San Antonio Spurs","Sacramento Kings",108,99,"Sat, Dec 23, 2017",2017-12-23,0,0,0,2018
"Philadelphia 76ers","Toronto Raptors",86,102,"Sat, Dec 23, 2017",2017-12-23,0,0,0,2018
"Oklahoma City Thunder","Utah Jazz",103,89,"Sat, Dec 23, 2017",2017-12-23,0,1,0,2018
"Orlando Magic","Washington Wizards",103,130,"Sat, Dec 23, 2017",2017-12-23,0,1,1,2018
"Washington Wizards","Boston Celtics",111,103,"Mon, Dec 25, 2017",2017-12-25,0,0,0,2018
"Cleveland Cavaliers","Golden State Warriors",92,99,"Mon, Dec 25, 2017",2017-12-25,0,0,0,2018
"Minnesota Timberwolves","Los Angeles Lakers",121,104,"Mon, Dec 25, 2017",2017-12-25,0,0,0,2018
"Philadelphia 76ers","New York Knicks",105,98,"Mon, Dec 25, 2017",2017-12-25,0,0,0,2018
"Houston Rockets","Oklahoma City Thunder",107,112,"Mon, Dec 25, 2017",2017-12-25,0,0,0,2018
"Toronto Raptors","Dallas Mavericks",93,98,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Utah Jazz","Denver Nuggets",83,107,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Indiana Pacers","Detroit Pistons",83,107,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Sacramento Kings","Los Angeles Clippers",95,122,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Orlando Magic","Miami Heat",89,107,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
"Chicago Bulls","Milwaukee Bucks",115,106,"Tue, Dec 26, 2017",2017-12-26,0,0,0,2018
