"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Dallas Mavericks","Houston Rockets",105,113,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"San Antonio Spurs","Los Angeles Lakers",91,85,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"Detroit Pistons","Memphis Grizzlies",108,111,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"Oklahoma City Thunder","Minnesota Timberwolves",81,100,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"New Orleans Pelicans","Orlando Magic",90,110,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"Utah Jazz","Phoenix Suns",84,87,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"Los Angeles Clippers","Sacramento Kings",110,101,"Fri, Nov 1, 2013",2013-11-01,0,1,0,2014
"Philadelphia 76ers","Washington Wizards",109,102,"Fri, Nov 1, 2013",2013-11-01,0,0,0,2014
"Memphis Grizzlies","Dallas Mavericks",99,111,"Sat, Nov 2, 2013",2013-11-02,0,1,1,2014
"Sacramento Kings","Golden State Warriors",87,98,"Sat, Nov 2, 2013",2013-11-02,0,1,0,2014
"Cleveland Cavaliers","Indiana Pacers",74,89,"Sat, Nov 2, 2013",2013-11-02,0,1,0,2014
"Toronto Raptors","Milwaukee Bucks",97,90,"Sat, Nov 2, 2013",2013-11-02,0,1,1,2014
"Charlotte Bobcats","New Orleans Pelicans",84,105,"Sat, Nov 2, 2013",2013-11-02,0,1,1,2014
"Chicago Bulls","Philadelphia 76ers",104,107,"Sat, Nov 2, 2013",2013-11-02,0,0,1,2014
"San Antonio Spurs","Portland Trail Blazers",105,115,"Sat, Nov 2, 2013",2013-11-02,0,1,1,2014
"Houston Rockets","Utah Jazz",104,93,"Sat, Nov 2, 2013",2013-11-02,0,1,1,2014
"Boston Celtics","Detroit Pistons",77,87,"Sun, Nov 3, 2013",2013-11-03,0,0,0,2014
"Atlanta Hawks","Los Angeles Lakers",103,105,"Sun, Nov 3, 2013",2013-11-03,0,0,0,2014
"Washington Wizards","Miami Heat",93,103,"Sun, Nov 3, 2013",2013-11-03,0,0,0,2014
"Minnesota Timberwolves","New York Knicks",109,100,"Sun, Nov 3, 2013",2013-11-03,0,0,0,2014
"Phoenix Suns","Oklahoma City Thunder",96,103,"Sun, Nov 3, 2013",2013-11-03,0,0,0,2014
"Brooklyn Nets","Orlando Magic",86,107,"Sun, Nov 3, 2013",2013-11-03,0,0,0,2014
"Minnesota Timberwolves","Cleveland Cavaliers",92,93,"Mon, Nov 4, 2013",2013-11-04,0,1,0,2014
"Houston Rockets","Los Angeles Clippers",118,137,"Mon, Nov 4, 2013",2013-11-04,0,0,0,2014
"Boston Celtics","Memphis Grizzlies",88,95,"Mon, Nov 4, 2013",2013-11-04,0,1,0,2014
"Golden State Warriors","Philadelphia 76ers",110,90,"Mon, Nov 4, 2013",2013-11-04,0,0,0,2014
"Utah Jazz","Brooklyn Nets",88,104,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Los Angeles Lakers","Dallas Mavericks",104,123,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"San Antonio Spurs","Denver Nuggets",102,94,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Indiana Pacers","Detroit Pistons",99,91,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Phoenix Suns","New Orleans Pelicans",104,98,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Charlotte Bobcats","New York Knicks",102,97,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Houston Rockets","Portland Trail Blazers",116,101,"Tue, Nov 5, 2013",2013-11-05,0,1,0,2014
"Atlanta Hawks","Sacramento Kings",105,100,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Miami Heat","Toronto Raptors",104,95,"Tue, Nov 5, 2013",2013-11-05,0,0,0,2014
"Utah Jazz","Boston Celtics",87,97,"Wed, Nov 6, 2013",2013-11-06,0,1,0,2014
"Toronto Raptors","Charlotte Bobcats",90,92,"Wed, Nov 6, 2013",2013-11-06,0,1,1,2014
"Chicago Bulls","Indiana Pacers",80,97,"Wed, Nov 6, 2013",2013-11-06,0,0,1,2014
"New Orleans Pelicans","Memphis Grizzlies",99,84,"Wed, Nov 6, 2013",2013-11-06,0,1,0,2014
"Cleveland Cavaliers","Milwaukee Bucks",104,109,"Wed, Nov 6, 2013",2013-11-06,0,0,0,2014
"Golden State Warriors","Minnesota Timberwolves",106,93,"Wed, Nov 6, 2013",2013-11-06,0,0,0,2014
"Dallas Mavericks","Oklahoma City Thunder",93,107,"Wed, Nov 6, 2013",2013-11-06,0,1,0,2014
"Los Angeles Clippers","Orlando Magic",90,98,"Wed, Nov 6, 2013",2013-11-06,0,0,0,2014
"Washington Wizards","Philadelphia 76ers",116,102,"Wed, Nov 6, 2013",2013-11-06,0,0,0,2014
"Phoenix Suns","San Antonio Spurs",96,99,"Wed, Nov 6, 2013",2013-11-06,0,1,1,2014
"Atlanta Hawks","Denver Nuggets",107,109,"Thu, Nov 7, 2013",2013-11-07,0,0,0,2014
"Los Angeles Lakers","Houston Rockets",99,98,"Thu, Nov 7, 2013",2013-11-07,0,0,0,2014
"Los Angeles Clippers","Miami Heat",97,102,"Thu, Nov 7, 2013",2013-11-07,0,1,0,2014
"New York Knicks","Charlotte Bobcats",101,91,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Utah Jazz","Chicago Bulls",73,97,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Oklahoma City Thunder","Detroit Pistons",119,110,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Toronto Raptors","Indiana Pacers",84,91,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Dallas Mavericks","Minnesota Timberwolves",108,116,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Los Angeles Lakers","New Orleans Pelicans",85,96,"Fri, Nov 8, 2013",2013-11-08,0,1,0,2014
"Boston Celtics","Orlando Magic",91,89,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Cleveland Cavaliers","Philadelphia 76ers",79,94,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Denver Nuggets","Phoenix Suns",103,114,"Fri, Nov 8, 2013",2013-11-08,0,1,0,2014
"Sacramento Kings","Portland Trail Blazers",91,104,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Golden State Warriors","San Antonio Spurs",74,76,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Brooklyn Nets","Washington Wizards",108,112,"Fri, Nov 8, 2013",2013-11-08,0,0,0,2014
"Orlando Magic","Atlanta Hawks",94,104,"Sat, Nov 9, 2013",2013-11-09,0,1,0,2014
"Indiana Pacers","Brooklyn Nets",96,91,"Sat, Nov 9, 2013",2013-11-09,0,1,1,2014
"Philadelphia 76ers","Cleveland Cavaliers",125,127,"Sat, Nov 9, 2013",2013-11-09,0,1,1,2014
"Los Angeles Clippers","Houston Rockets",107,94,"Sat, Nov 9, 2013",2013-11-09,0,0,0,2014
"Golden State Warriors","Memphis Grizzlies",90,108,"Sat, Nov 9, 2013",2013-11-09,0,1,0,2014
"Boston Celtics","Miami Heat",111,110,"Sat, Nov 9, 2013",2013-11-09,0,1,0,2014
"Dallas Mavericks","Milwaukee Bucks",91,83,"Sat, Nov 9, 2013",2013-11-09,0,1,0,2014
"Portland Trail Blazers","Sacramento Kings",96,85,"Sat, Nov 9, 2013",2013-11-09,0,1,1,2014
"Utah Jazz","Toronto Raptors",91,115,"Sat, Nov 9, 2013",2013-11-09,0,1,1,2014
"Minnesota Timberwolves","Los Angeles Lakers",113,90,"Sun, Nov 10, 2013",2013-11-10,0,0,0,2014
"San Antonio Spurs","New York Knicks",120,89,"Sun, Nov 10, 2013",2013-11-10,0,0,0,2014
"Washington Wizards","Oklahoma City Thunder",105,106,"Sun, Nov 10, 2013",2013-11-10,0,0,0,2014
"New Orleans Pelicans","Phoenix Suns",94,101,"Sun, Nov 10, 2013",2013-11-10,0,0,0,2014
"Orlando Magic","Boston Celtics",105,120,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Atlanta Hawks","Charlotte Bobcats",103,94,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Cleveland Cavaliers","Chicago Bulls",81,96,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Toronto Raptors","Houston Rockets",104,110,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Memphis Grizzlies","Indiana Pacers",79,95,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Minnesota Timberwolves","Los Angeles Clippers",107,109,"Mon, Nov 11, 2013",2013-11-11,0,1,0,2014
"San Antonio Spurs","Philadelphia 76ers",109,85,"Mon, Nov 11, 2013",2013-11-11,0,1,0,2014
"Detroit Pistons","Portland Trail Blazers",103,109,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Denver Nuggets","Utah Jazz",100,81,"Mon, Nov 11, 2013",2013-11-11,0,0,0,2014
"Washington Wizards","Dallas Mavericks",95,105,"Tue, Nov 12, 2013",2013-11-12,0,0,0,2014
"Detroit Pistons","Golden State Warriors",95,113,"Tue, Nov 12, 2013",2013-11-12,0,1,0,2014
"New Orleans Pelicans","Los Angeles Lakers",95,116,"Tue, Nov 12, 2013",2013-11-12,0,0,0,2014
"Milwaukee Bucks","Miami Heat",95,118,"Tue, Nov 12, 2013",2013-11-12,0,0,0,2014
"New York Knicks","Atlanta Hawks",95,91,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Charlotte Bobcats","Boston Celtics",89,83,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Los Angeles Lakers","Denver Nuggets",99,111,"Wed, Nov 13, 2013",2013-11-13,0,1,0,2014
"Oklahoma City Thunder","Los Angeles Clippers",103,111,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Toronto Raptors","Memphis Grizzlies",103,87,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Cleveland Cavaliers","Minnesota Timberwolves",95,124,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Milwaukee Bucks","Orlando Magic",91,94,"Wed, Nov 13, 2013",2013-11-13,0,1,0,2014
"Houston Rockets","Philadelphia 76ers",117,123,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Phoenix Suns","Portland Trail Blazers",89,90,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Brooklyn Nets","Sacramento Kings",86,107,"Wed, Nov 13, 2013",2013-11-13,0,0,0,2014
"Washington Wizards","San Antonio Spurs",79,92,"Wed, Nov 13, 2013",2013-11-13,0,1,0,2014
"New Orleans Pelicans","Utah Jazz",105,111,"Wed, Nov 13, 2013",2013-11-13,0,1,0,2014
"Oklahoma City Thunder","Golden State Warriors",115,116,"Thu, Nov 14, 2013",2013-11-14,0,1,0,2014
"Houston Rockets","New York Knicks",109,106,"Thu, Nov 14, 2013",2013-11-14,0,1,1,2014
"Philadelphia 76ers","Atlanta Hawks",103,113,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Portland Trail Blazers","Boston Celtics",109,96,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Charlotte Bobcats","Cleveland Cavaliers",86,80,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Minnesota Timberwolves","Denver Nuggets",113,117,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Milwaukee Bucks","Indiana Pacers",77,104,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Memphis Grizzlies","Los Angeles Lakers",89,86,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Dallas Mavericks","Miami Heat",104,110,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Brooklyn Nets","Phoenix Suns",100,98,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Detroit Pistons","Sacramento Kings",97,90,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Chicago Bulls","Toronto Raptors",96,80,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"San Antonio Spurs","Utah Jazz",91,82,"Fri, Nov 15, 2013",2013-11-15,0,0,0,2014
"Miami Heat","Charlotte Bobcats",97,81,"Sat, Nov 16, 2013",2013-11-16,0,1,1,2014
"Indiana Pacers","Chicago Bulls",94,110,"Sat, Nov 16, 2013",2013-11-16,0,1,1,2014
"Utah Jazz","Golden State Warriors",88,102,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Denver Nuggets","Houston Rockets",111,122,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Brooklyn Nets","Los Angeles Clippers",103,110,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Oklahoma City Thunder","Milwaukee Bucks",92,79,"Sat, Nov 16, 2013",2013-11-16,0,0,1,2014
"Boston Celtics","Minnesota Timberwolves",88,106,"Sat, Nov 16, 2013",2013-11-16,0,1,1,2014
"Philadelphia 76ers","New Orleans Pelicans",98,135,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Atlanta Hawks","New York Knicks",110,90,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Dallas Mavericks","Orlando Magic",108,100,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Cleveland Cavaliers","Washington Wizards",103,96,"Sat, Nov 16, 2013",2013-11-16,0,1,0,2014
"Detroit Pistons","Los Angeles Lakers",99,114,"Sun, Nov 17, 2013",2013-11-17,0,0,0,2014
"Memphis Grizzlies","Sacramento Kings",97,86,"Sun, Nov 17, 2013",2013-11-17,0,0,0,2014
"Portland Trail Blazers","Toronto Raptors",118,110,"Sun, Nov 17, 2013",2013-11-17,0,0,0,2014
"Portland Trail Blazers","Brooklyn Nets",108,98,"Mon, Nov 18, 2013",2013-11-18,0,1,0,2014
"Charlotte Bobcats","Chicago Bulls",81,86,"Mon, Nov 18, 2013",2013-11-18,0,0,0,2014
"Philadelphia 76ers","Dallas Mavericks",94,97,"Mon, Nov 18, 2013",2013-11-18,0,0,0,2014
"Memphis Grizzlies","Los Angeles Clippers",106,102,"Mon, Nov 18, 2013",2013-11-18,0,1,0,2014
"Denver Nuggets","Oklahoma City Thunder",113,115,"Mon, Nov 18, 2013",2013-11-18,0,0,0,2014
"Golden State Warriors","Utah Jazz",98,87,"Mon, Nov 18, 2013",2013-11-18,0,0,0,2014
"New York Knicks","Detroit Pistons",86,92,"Tue, Nov 19, 2013",2013-11-19,0,0,0,2014
"Boston Celtics","Houston Rockets",85,109,"Tue, Nov 19, 2013",2013-11-19,0,0,0,2014
"Atlanta Hawks","Miami Heat",88,104,"Tue, Nov 19, 2013",2013-11-19,0,0,0,2014
"Phoenix Suns","Sacramento Kings",104,107,"Tue, Nov 19, 2013",2013-11-19,0,0,0,2014
"Minnesota Timberwolves","Washington Wizards",100,104,"Tue, Nov 19, 2013",2013-11-19,0,0,0,2014
"Detroit Pistons","Atlanta Hawks",85,93,"Wed, Nov 20, 2013",2013-11-20,0,1,1,2014
"Brooklyn Nets","Charlotte Bobcats",91,95,"Wed, Nov 20, 2013",2013-11-20,0,0,0,2014
"Washington Wizards","Cleveland Cavaliers",98,91,"Wed, Nov 20, 2013",2013-11-20,0,1,0,2014
"Houston Rockets","Dallas Mavericks",120,123,"Wed, Nov 20, 2013",2013-11-20,0,1,0,2014
"Memphis Grizzlies","Golden State Warriors",88,81,"Wed, Nov 20, 2013",2013-11-20,0,0,0,2014
"Portland Trail Blazers","Milwaukee Bucks",91,82,"Wed, Nov 20, 2013",2013-11-20,0,0,0,2014
"Los Angeles Clippers","Minnesota Timberwolves",102,98,"Wed, Nov 20, 2013",2013-11-20,0,0,1,2014
"Utah Jazz","New Orleans Pelicans",98,105,"Wed, Nov 20, 2013",2013-11-20,0,0,0,2014
"Indiana Pacers","New York Knicks",103,96,"Wed, Nov 20, 2013",2013-11-20,0,0,1,2014
"Miami Heat","Orlando Magic",120,92,"Wed, Nov 20, 2013",2013-11-20,0,1,0,2014
"Toronto Raptors","Philadelphia 76ers",108,98,"Wed, Nov 20, 2013",2013-11-20,0,0,0,2014
"Sacramento Kings","Phoenix Suns",113,106,"Wed, Nov 20, 2013",2013-11-20,0,1,1,2014
"Boston Celtics","San Antonio Spurs",93,104,"Wed, Nov 20, 2013",2013-11-20,0,1,0,2014
"Chicago Bulls","Denver Nuggets",87,97,"Thu, Nov 21, 2013",2013-11-21,0,0,0,2014
"Los Angeles Clippers","Oklahoma City Thunder",91,105,"Thu, Nov 21, 2013",2013-11-21,0,1,0,2014
"Indiana Pacers","Boston Celtics",97,82,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Phoenix Suns","Charlotte Bobcats",98,91,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Utah Jazz","Dallas Mavericks",93,103,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Atlanta Hawks","Detroit Pistons",96,89,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Golden State Warriors","Los Angeles Lakers",95,102,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"San Antonio Spurs","Memphis Grizzlies",102,86,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Brooklyn Nets","Minnesota Timberwolves",81,111,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Cleveland Cavaliers","New Orleans Pelicans",100,104,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Milwaukee Bucks","Philadelphia 76ers",107,115,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Chicago Bulls","Portland Trail Blazers",95,98,"Fri, Nov 22, 2013",2013-11-22,0,1,0,2014
"Washington Wizards","Toronto Raptors",88,96,"Fri, Nov 22, 2013",2013-11-22,0,0,0,2014
"Boston Celtics","Atlanta Hawks",94,87,"Sat, Nov 23, 2013",2013-11-23,0,1,1,2014
"Dallas Mavericks","Denver Nuggets",100,102,"Sat, Nov 23, 2013",2013-11-23,0,1,0,2014
"Portland Trail Blazers","Golden State Warriors",113,101,"Sat, Nov 23, 2013",2013-11-23,0,1,1,2014
"Minnesota Timberwolves","Houston Rockets",101,112,"Sat, Nov 23, 2013",2013-11-23,0,1,0,2014
"Philadelphia 76ers","Indiana Pacers",98,106,"Sat, Nov 23, 2013",2013-11-23,0,1,1,2014
"Sacramento Kings","Los Angeles Clippers",102,103,"Sat, Nov 23, 2013",2013-11-23,0,0,0,2014
"Orlando Magic","Miami Heat",99,101,"Sat, Nov 23, 2013",2013-11-23,0,0,0,2014
"Charlotte Bobcats","Milwaukee Bucks",96,72,"Sat, Nov 23, 2013",2013-11-23,0,1,1,2014
"Cleveland Cavaliers","San Antonio Spurs",96,126,"Sat, Nov 23, 2013",2013-11-23,0,1,1,2014
"New York Knicks","Washington Wizards",89,98,"Sat, Nov 23, 2013",2013-11-23,0,0,1,2014
"Detroit Pistons","Brooklyn Nets",109,97,"Sun, Nov 24, 2013",2013-11-24,0,0,0,2014
"Chicago Bulls","Los Angeles Clippers",82,121,"Sun, Nov 24, 2013",2013-11-24,0,0,1,2014
"Sacramento Kings","Los Angeles Lakers",86,100,"Sun, Nov 24, 2013",2013-11-24,0,1,0,2014
"Utah Jazz","Oklahoma City Thunder",73,95,"Sun, Nov 24, 2013",2013-11-24,0,0,0,2014
"Phoenix Suns","Orlando Magic",104,96,"Sun, Nov 24, 2013",2013-11-24,0,0,1,2014
"Boston Celtics","Charlotte Bobcats",96,86,"Mon, Nov 25, 2013",2013-11-25,0,0,0,2014
"Denver Nuggets","Dallas Mavericks",110,96,"Mon, Nov 25, 2013",2013-11-25,0,0,0,2014
"Milwaukee Bucks","Detroit Pistons",94,113,"Mon, Nov 25, 2013",2013-11-25,0,0,1,2014
"Minnesota Timberwolves","Indiana Pacers",84,98,"Mon, Nov 25, 2013",2013-11-25,0,0,0,2014
"Houston Rockets","Memphis Grizzlies",93,86,"Mon, Nov 25, 2013",2013-11-25,0,0,0,2014
"Phoenix Suns","Miami Heat",92,107,"Mon, Nov 25, 2013",2013-11-25,0,1,0,2014
"New York Knicks","Portland Trail Blazers",91,102,"Mon, Nov 25, 2013",2013-11-25,0,0,0,2014
"New Orleans Pelicans","San Antonio Spurs",93,112,"Mon, Nov 25, 2013",2013-11-25,0,0,0,2014
"Chicago Bulls","Utah Jazz",83,89,"Mon, Nov 25, 2013",2013-11-25,0,1,1,2014
"Orlando Magic","Atlanta Hawks",109,92,"Tue, Nov 26, 2013",2013-11-26,0,0,0,2014
"Golden State Warriors","New Orleans Pelicans",102,101,"Tue, Nov 26, 2013",2013-11-26,0,0,1,2014
"Brooklyn Nets","Toronto Raptors",102,100,"Tue, Nov 26, 2013",2013-11-26,0,0,0,2014
"Los Angeles Lakers","Washington Wizards",111,116,"Tue, Nov 26, 2013",2013-11-26,0,0,0,2014
"Memphis Grizzlies","Boston Celtics",100,93,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Los Angeles Lakers","Brooklyn Nets",99,94,"Wed, Nov 27, 2013",2013-11-27,0,1,1,2014
"Indiana Pacers","Charlotte Bobcats",99,74,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Miami Heat","Cleveland Cavaliers",95,84,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Golden State Warriors","Dallas Mavericks",99,103,"Wed, Nov 27, 2013",2013-11-27,0,1,0,2014
"Chicago Bulls","Detroit Pistons",99,79,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Atlanta Hawks","Houston Rockets",84,113,"Wed, Nov 27, 2013",2013-11-27,0,1,0,2014
"New York Knicks","Los Angeles Clippers",80,93,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Washington Wizards","Milwaukee Bucks",100,92,"Wed, Nov 27, 2013",2013-11-27,0,1,0,2014
"Denver Nuggets","Minnesota Timberwolves",117,110,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"San Antonio Spurs","Oklahoma City Thunder",88,94,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Philadelphia 76ers","Orlando Magic",94,105,"Wed, Nov 27, 2013",2013-11-27,0,0,1,2014
"Portland Trail Blazers","Phoenix Suns",106,120,"Wed, Nov 27, 2013",2013-11-27,0,0,0,2014
"Dallas Mavericks","Atlanta Hawks",87,88,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Cleveland Cavaliers","Boston Celtics",86,103,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Milwaukee Bucks","Charlotte Bobcats",76,92,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"New York Knicks","Denver Nuggets",95,97,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Los Angeles Lakers","Detroit Pistons",106,102,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Brooklyn Nets","Houston Rockets",95,114,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Washington Wizards","Indiana Pacers",73,93,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Golden State Warriors","Oklahoma City Thunder",112,113,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"San Antonio Spurs","Orlando Magic",109,91,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"New Orleans Pelicans","Philadelphia 76ers",121,105,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Los Angeles Clippers","Sacramento Kings",104,98,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Miami Heat","Toronto Raptors",90,83,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Phoenix Suns","Utah Jazz",112,101,"Fri, Nov 29, 2013",2013-11-29,0,0,0,2014
"Chicago Bulls","Cleveland Cavaliers",93,97,"Sat, Nov 30, 2013",2013-11-30,0,0,1,2014
"Minnesota Timberwolves","Dallas Mavericks",112,106,"Sat, Nov 30, 2013",2013-11-30,0,0,1,2014
"Brooklyn Nets","Memphis Grizzlies",97,88,"Sat, Nov 30, 2013",2013-11-30,0,1,0,2014
"Boston Celtics","Milwaukee Bucks",85,92,"Sat, Nov 30, 2013",2013-11-30,0,1,1,2014
"Utah Jazz","Phoenix Suns",112,104,"Sat, Nov 30, 2013",2013-11-30,0,1,1,2014
"Houston Rockets","San Antonio Spurs",112,106,"Sat, Nov 30, 2013",2013-11-30,0,1,1,2014
"Atlanta Hawks","Washington Wizards",101,108,"Sat, Nov 30, 2013",2013-11-30,0,1,1,2014
"Philadelphia 76ers","Detroit Pistons",100,115,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
"Indiana Pacers","Los Angeles Clippers",105,100,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
"Portland Trail Blazers","Los Angeles Lakers",114,108,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
"Charlotte Bobcats","Miami Heat",98,99,"Sun, Dec 1, 2013",2013-12-01,0,0,0,2014
