"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"New Jersey Nets","Los Angeles Clippers",110,96,"Mon, Nov 15, 2010",2010-11-15,0,0,0,2011
"Memphis Grizzlies","Orlando Magic",72,89,"Mon, Nov 15, 2010",2010-11-15,0,0,0,2011
"Denver Nuggets","Phoenix Suns",94,100,"Mon, Nov 15, 2010",2010-11-15,0,0,1,2011
"Oklahoma City Thunder","Utah Jazz",115,108,"Mon, Nov 15, 2010",2010-11-15,0,1,0,2011
"Philadelphia 76ers","Cleveland Cavaliers",93,101,"Tue, Nov 16, 2010",2010-11-16,0,0,0,2011
"New York Knicks","Denver Nuggets",118,120,"Tue, Nov 16, 2010",2010-11-16,0,0,1,2011
"Chicago Bulls","Houston Rockets",95,92,"Tue, Nov 16, 2010",2010-11-16,0,0,0,2011
"Atlanta Hawks","Indiana Pacers",102,92,"Tue, Nov 16, 2010",2010-11-16,0,0,0,2011
"Portland Trail Blazers","Memphis Grizzlies",100,99,"Tue, Nov 16, 2010",2010-11-16,0,0,1,2011
"Los Angeles Lakers","Milwaukee Bucks",118,107,"Tue, Nov 16, 2010",2010-11-16,0,0,0,2011
"Toronto Raptors","Washington Wizards",94,109,"Tue, Nov 16, 2010",2010-11-16,0,0,0,2011
"Washington Wizards","Boston Celtics",83,114,"Wed, Nov 17, 2010",2010-11-17,0,1,0,2011
"Los Angeles Lakers","Detroit Pistons",103,90,"Wed, Nov 17, 2010",2010-11-17,0,1,0,2011
"Phoenix Suns","Miami Heat",96,123,"Wed, Nov 17, 2010",2010-11-17,0,0,0,2011
"Los Angeles Clippers","Minnesota Timberwolves",111,113,"Wed, Nov 17, 2010",2010-11-17,0,0,0,2011
"Dallas Mavericks","New Orleans Hornets",97,99,"Wed, Nov 17, 2010",2010-11-17,0,0,0,2011
"Houston Rockets","Oklahoma City Thunder",99,116,"Wed, Nov 17, 2010",2010-11-17,0,1,0,2011
"Toronto Raptors","Philadelphia 76ers",94,86,"Wed, Nov 17, 2010",2010-11-17,0,1,1,2011
"New York Knicks","Sacramento Kings",113,106,"Wed, Nov 17, 2010",2010-11-17,0,1,0,2011
"Chicago Bulls","San Antonio Spurs",94,103,"Wed, Nov 17, 2010",2010-11-17,0,1,0,2011
"New Jersey Nets","Utah Jazz",88,98,"Wed, Nov 17, 2010",2010-11-17,0,0,0,2011
"Los Angeles Clippers","Indiana Pacers",80,107,"Thu, Nov 18, 2010",2010-11-18,0,1,0,2011
"Phoenix Suns","Orlando Magic",89,105,"Thu, Nov 18, 2010",2010-11-18,0,1,0,2011
"Denver Nuggets","Portland Trail Blazers",83,86,"Thu, Nov 18, 2010",2010-11-18,0,0,0,2011
"Oklahoma City Thunder","Boston Celtics",89,84,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Chicago Bulls","Dallas Mavericks",88,83,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"New York Knicks","Golden State Warriors",125,119,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Charlotte Bobcats","Miami Heat",87,95,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Los Angeles Lakers","Minnesota Timberwolves",112,95,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Cleveland Cavaliers","New Orleans Hornets",101,108,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Milwaukee Bucks","Philadelphia 76ers",79,90,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"New Jersey Nets","Sacramento Kings",81,86,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Houston Rockets","Toronto Raptors",96,106,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"San Antonio Spurs","Utah Jazz",94,82,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Memphis Grizzlies","Washington Wizards",86,89,"Fri, Nov 19, 2010",2010-11-19,0,0,0,2011
"Dallas Mavericks","Atlanta Hawks",98,93,"Sat, Nov 20, 2010",2010-11-20,0,1,0,2011
"Phoenix Suns","Charlotte Bobcats",105,123,"Sat, Nov 20, 2010",2010-11-20,0,0,1,2011
"New Jersey Nets","Denver Nuggets",103,107,"Sat, Nov 20, 2010",2010-11-20,0,1,0,2011
"Orlando Magic","Indiana Pacers",90,86,"Sat, Nov 20, 2010",2010-11-20,0,0,0,2011
"New York Knicks","Los Angeles Clippers",124,115,"Sat, Nov 20, 2010",2010-11-20,0,1,0,2011
"Miami Heat","Memphis Grizzlies",95,97,"Sat, Nov 20, 2010",2010-11-20,0,1,1,2011
"Oklahoma City Thunder","Milwaukee Bucks",82,81,"Sat, Nov 20, 2010",2010-11-20,0,1,1,2011
"Utah Jazz","Portland Trail Blazers",103,94,"Sat, Nov 20, 2010",2010-11-20,0,1,0,2011
"Cleveland Cavaliers","San Antonio Spurs",92,116,"Sat, Nov 20, 2010",2010-11-20,0,1,1,2011
"Washington Wizards","Detroit Pistons",110,115,"Sun, Nov 21, 2010",2010-11-21,0,0,0,2011
"Golden State Warriors","Los Angeles Lakers",89,117,"Sun, Nov 21, 2010",2010-11-21,0,0,0,2011
"New Orleans Hornets","Sacramento Kings",75,71,"Sun, Nov 21, 2010",2010-11-21,0,0,0,2011
"Boston Celtics","Toronto Raptors",101,102,"Sun, Nov 21, 2010",2010-11-21,0,0,0,2011
"Boston Celtics","Atlanta Hawks",99,76,"Mon, Nov 22, 2010",2010-11-22,0,1,0,2011
"Denver Nuggets","Golden State Warriors",106,89,"Mon, Nov 22, 2010",2010-11-22,0,0,1,2011
"Phoenix Suns","Houston Rockets",123,116,"Mon, Nov 22, 2010",2010-11-22,0,0,0,2011
"New Orleans Hornets","Los Angeles Clippers",95,99,"Mon, Nov 22, 2010",2010-11-22,0,1,0,2011
"Indiana Pacers","Miami Heat",93,77,"Mon, Nov 22, 2010",2010-11-22,0,0,0,2011
"Minnesota Timberwolves","Oklahoma City Thunder",107,117,"Mon, Nov 22, 2010",2010-11-22,0,0,0,2011
"Orlando Magic","San Antonio Spurs",97,106,"Mon, Nov 22, 2010",2010-11-22,0,0,0,2011
"Sacramento Kings","Utah Jazz",83,94,"Mon, Nov 22, 2010",2010-11-22,0,1,0,2011
"Detroit Pistons","Dallas Mavericks",84,88,"Tue, Nov 23, 2010",2010-11-23,0,0,0,2011
"Cleveland Cavaliers","Indiana Pacers",89,100,"Tue, Nov 23, 2010",2010-11-23,0,0,1,2011
"Chicago Bulls","Los Angeles Lakers",91,98,"Tue, Nov 23, 2010",2010-11-23,0,0,0,2011
"Atlanta Hawks","New Jersey Nets",101,107,"Tue, Nov 23, 2010",2010-11-23,0,1,0,2011
"Charlotte Bobcats","New York Knicks",107,110,"Tue, Nov 23, 2010",2010-11-23,0,0,0,2011
"Philadelphia 76ers","Washington Wizards",114,116,"Tue, Nov 23, 2010",2010-11-23,0,0,0,2011
"New Jersey Nets","Boston Celtics",83,89,"Wed, Nov 24, 2010",2010-11-24,0,1,0,2011
"New York Knicks","Charlotte Bobcats",99,95,"Wed, Nov 24, 2010",2010-11-24,0,1,1,2011
"Milwaukee Bucks","Cleveland Cavaliers",81,83,"Wed, Nov 24, 2010",2010-11-24,0,0,1,2011
"Golden State Warriors","Houston Rockets",101,111,"Wed, Nov 24, 2010",2010-11-24,0,0,0,2011
"Detroit Pistons","Memphis Grizzlies",84,105,"Wed, Nov 24, 2010",2010-11-24,0,1,0,2011
"San Antonio Spurs","Minnesota Timberwolves",113,109,"Wed, Nov 24, 2010",2010-11-24,0,0,0,2011
"Dallas Mavericks","Oklahoma City Thunder",111,103,"Wed, Nov 24, 2010",2010-11-24,0,1,0,2011
"Miami Heat","Orlando Magic",95,104,"Wed, Nov 24, 2010",2010-11-24,0,0,0,2011
"Chicago Bulls","Phoenix Suns",123,115,"Wed, Nov 24, 2010",2010-11-24,0,1,0,2011
"Philadelphia 76ers","Toronto Raptors",90,106,"Wed, Nov 24, 2010",2010-11-24,0,1,0,2011
"New Orleans Hornets","Utah Jazz",87,105,"Wed, Nov 24, 2010",2010-11-24,0,0,0,2011
"Washington Wizards","Atlanta Hawks",96,116,"Thu, Nov 25, 2010",2010-11-25,0,0,0,2011
"Sacramento Kings","Los Angeles Clippers",82,100,"Thu, Nov 25, 2010",2010-11-25,0,0,0,2011
"Toronto Raptors","Boston Celtics",101,110,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Houston Rockets","Charlotte Bobcats",89,99,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Chicago Bulls","Denver Nuggets",97,98,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Milwaukee Bucks","Detroit Pistons",89,103,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Oklahoma City Thunder","Indiana Pacers",110,106,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Golden State Warriors","Memphis Grizzlies",111,116,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Philadelphia 76ers","Miami Heat",90,99,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Cleveland Cavaliers","Orlando Magic",100,111,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Los Angeles Clippers","Phoenix Suns",108,116,"Fri, Nov 26, 2010",2010-11-26,0,1,0,2011
"New Orleans Hornets","Portland Trail Blazers",97,78,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Dallas Mavericks","San Antonio Spurs",103,94,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Los Angeles Lakers","Utah Jazz",96,102,"Fri, Nov 26, 2010",2010-11-26,0,0,0,2011
"Memphis Grizzlies","Cleveland Cavaliers",86,92,"Sat, Nov 27, 2010",2010-11-27,0,1,1,2011
"Miami Heat","Dallas Mavericks",95,106,"Sat, Nov 27, 2010",2010-11-27,0,1,1,2011
"Charlotte Bobcats","Milwaukee Bucks",101,104,"Sat, Nov 27, 2010",2010-11-27,0,1,1,2011
"Golden State Warriors","Minnesota Timberwolves",104,94,"Sat, Nov 27, 2010",2010-11-27,0,1,0,2011
"Atlanta Hawks","New York Knicks",99,90,"Sat, Nov 27, 2010",2010-11-27,0,0,0,2011
"New Jersey Nets","Philadelphia 76ers",86,102,"Sat, Nov 27, 2010",2010-11-27,0,0,1,2011
"Chicago Bulls","Sacramento Kings",96,85,"Sat, Nov 27, 2010",2010-11-27,0,1,0,2011
"Orlando Magic","Washington Wizards",100,99,"Sat, Nov 27, 2010",2010-11-27,0,1,0,2011
"Phoenix Suns","Denver Nuggets",133,138,"Sun, Nov 28, 2010",2010-11-28,0,0,0,2011
"New York Knicks","Detroit Pistons",125,116,"Sun, Nov 28, 2010",2010-11-28,0,1,0,2011
"Oklahoma City Thunder","Houston Rockets",98,99,"Sun, Nov 28, 2010",2010-11-28,0,0,0,2011
"Utah Jazz","Los Angeles Clippers",109,97,"Sun, Nov 28, 2010",2010-11-28,0,0,0,2011
"Indiana Pacers","Los Angeles Lakers",95,92,"Sun, Nov 28, 2010",2010-11-28,0,0,0,2011
"Portland Trail Blazers","New Jersey Nets",96,98,"Sun, Nov 28, 2010",2010-11-28,0,0,1,2011
"San Antonio Spurs","New Orleans Hornets",109,95,"Sun, Nov 28, 2010",2010-11-28,0,0,0,2011
"Atlanta Hawks","Toronto Raptors",96,78,"Sun, Nov 28, 2010",2010-11-28,0,1,0,2011
"Houston Rockets","Dallas Mavericks",91,101,"Mon, Nov 29, 2010",2010-11-29,0,1,0,2011
"Washington Wizards","Miami Heat",94,105,"Mon, Nov 29, 2010",2010-11-29,0,0,0,2011
"New Orleans Hornets","Oklahoma City Thunder",89,95,"Mon, Nov 29, 2010",2010-11-29,0,1,1,2011
"Milwaukee Bucks","Utah Jazz",88,109,"Mon, Nov 29, 2010",2010-11-29,0,0,1,2011
