"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Cleveland Cavaliers","Milwaukee Bucks",102,105,"Sat, Nov 3, 2012",2012-11-03,0,1,1,2013
"Utah Jazz","San Antonio Spurs",100,110,"Sat, Nov 3, 2012",2012-11-03,0,1,0,2013
"Boston Celtics","Washington Wizards",89,86,"Sat, Nov 3, 2012",2012-11-03,0,1,0,2013
"Detroit Pistons","Los Angeles Lakers",79,108,"Sun, Nov 4, 2012",2012-11-04,0,0,0,2013
"Philadelphia 76ers","New York Knicks",84,100,"Sun, Nov 4, 2012",2012-11-04,0,0,0,2013
"Atlanta Hawks","Oklahoma City Thunder",104,95,"Sun, Nov 4, 2012",2012-11-04,0,0,0,2013
"Phoenix Suns","Orlando Magic",94,115,"Sun, Nov 4, 2012",2012-11-04,0,0,0,2013
"Minnesota Timberwolves","Toronto Raptors",86,105,"Sun, Nov 4, 2012",2012-11-04,0,0,1,2013
"Minnesota Timberwolves","Brooklyn Nets",107,96,"Mon, Nov 5, 2012",2012-11-05,0,1,0,2013
"Portland Trail Blazers","Dallas Mavericks",91,114,"Mon, Nov 5, 2012",2012-11-05,0,0,0,2013
"Cleveland Cavaliers","Los Angeles Clippers",108,101,"Mon, Nov 5, 2012",2012-11-05,0,0,0,2013
"Utah Jazz","Memphis Grizzlies",94,103,"Mon, Nov 5, 2012",2012-11-05,0,0,0,2013
"Phoenix Suns","Miami Heat",99,124,"Mon, Nov 5, 2012",2012-11-05,0,1,0,2013
"New York Knicks","Philadelphia 76ers",110,88,"Mon, Nov 5, 2012",2012-11-05,0,1,1,2013
"Golden State Warriors","Sacramento Kings",92,94,"Mon, Nov 5, 2012",2012-11-05,0,0,0,2013
"Indiana Pacers","San Antonio Spurs",79,101,"Mon, Nov 5, 2012",2012-11-05,0,0,0,2013
"Orlando Magic","Chicago Bulls",93,99,"Tue, Nov 6, 2012",2012-11-06,0,0,0,2013
"Detroit Pistons","Denver Nuggets",97,109,"Tue, Nov 6, 2012",2012-11-06,0,0,0,2013
"Toronto Raptors","Oklahoma City Thunder",88,108,"Tue, Nov 6, 2012",2012-11-06,0,0,0,2013
"Indiana Pacers","Atlanta Hawks",86,89,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Washington Wizards","Boston Celtics",94,100,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Phoenix Suns","Charlotte Bobcats",117,110,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Toronto Raptors","Dallas Mavericks",104,109,"Wed, Nov 7, 2012",2012-11-07,0,1,0,2013
"Cleveland Cavaliers","Golden State Warriors",96,106,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Denver Nuggets","Houston Rockets",93,87,"Wed, Nov 7, 2012",2012-11-07,0,1,0,2013
"San Antonio Spurs","Los Angeles Clippers",84,106,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Brooklyn Nets","Miami Heat",73,103,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Memphis Grizzlies","Milwaukee Bucks",108,90,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Orlando Magic","Minnesota Timberwolves",75,90,"Wed, Nov 7, 2012",2012-11-07,0,1,0,2013
"Philadelphia 76ers","New Orleans Hornets",77,62,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Detroit Pistons","Sacramento Kings",103,105,"Wed, Nov 7, 2012",2012-11-07,0,1,0,2013
"Los Angeles Lakers","Utah Jazz",86,95,"Wed, Nov 7, 2012",2012-11-07,0,0,0,2013
"Oklahoma City Thunder","Chicago Bulls",97,91,"Thu, Nov 8, 2012",2012-11-08,0,0,0,2013
"Los Angeles Clippers","Portland Trail Blazers",103,90,"Thu, Nov 8, 2012",2012-11-08,0,1,0,2013
"Miami Heat","Atlanta Hawks",95,89,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Philadelphia 76ers","Boston Celtics",106,100,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Utah Jazz","Denver Nuggets",84,104,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Golden State Warriors","Los Angeles Lakers",77,101,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Houston Rockets","Memphis Grizzlies",85,93,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Indiana Pacers","Minnesota Timberwolves",94,96,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Charlotte Bobcats","New Orleans Hornets",99,107,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Dallas Mavericks","New York Knicks",94,104,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Detroit Pistons","Oklahoma City Thunder",94,105,"Fri, Nov 9, 2012",2012-11-09,0,0,1,2013
"Brooklyn Nets","Orlando Magic",107,68,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Cleveland Cavaliers","Phoenix Suns",105,107,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"San Antonio Spurs","Sacramento Kings",97,86,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Milwaukee Bucks","Washington Wizards",101,91,"Fri, Nov 9, 2012",2012-11-09,0,0,0,2013
"Dallas Mavericks","Charlotte Bobcats",97,101,"Sat, Nov 10, 2012",2012-11-10,0,1,1,2013
"Minnesota Timberwolves","Chicago Bulls",80,87,"Sat, Nov 10, 2012",2012-11-10,0,1,0,2013
"Denver Nuggets","Golden State Warriors",107,101,"Sat, Nov 10, 2012",2012-11-10,0,1,1,2013
"Detroit Pistons","Houston Rockets",82,96,"Sat, Nov 10, 2012",2012-11-10,0,1,1,2013
"Washington Wizards","Indiana Pacers",85,89,"Sat, Nov 10, 2012",2012-11-10,0,1,1,2013
"Boston Celtics","Milwaukee Bucks",96,92,"Sat, Nov 10, 2012",2012-11-10,0,1,1,2013
"San Antonio Spurs","Portland Trail Blazers",112,109,"Sat, Nov 10, 2012",2012-11-10,0,1,0,2013
"Philadelphia 76ers","Toronto Raptors",93,83,"Sat, Nov 10, 2012",2012-11-10,0,1,0,2013
"Phoenix Suns","Utah Jazz",81,94,"Sat, Nov 10, 2012",2012-11-10,0,1,1,2013
"Orlando Magic","Brooklyn Nets",74,82,"Sun, Nov 11, 2012",2012-11-11,0,0,0,2013
"Atlanta Hawks","Los Angeles Clippers",76,89,"Sun, Nov 11, 2012",2012-11-11,0,0,0,2013
"Sacramento Kings","Los Angeles Lakers",90,103,"Sun, Nov 11, 2012",2012-11-11,0,0,0,2013
"Miami Heat","Memphis Grizzlies",86,104,"Sun, Nov 11, 2012",2012-11-11,0,0,0,2013
"Cleveland Cavaliers","Oklahoma City Thunder",91,106,"Sun, Nov 11, 2012",2012-11-11,0,0,0,2013
"Boston Celtics","Chicago Bulls",101,95,"Mon, Nov 12, 2012",2012-11-12,0,0,0,2013
"Minnesota Timberwolves","Dallas Mavericks",90,82,"Mon, Nov 12, 2012",2012-11-12,0,0,0,2013
"Oklahoma City Thunder","Detroit Pistons",92,90,"Mon, Nov 12, 2012",2012-11-12,0,1,0,2013
"Miami Heat","Houston Rockets",113,110,"Mon, Nov 12, 2012",2012-11-12,0,1,0,2013
"Milwaukee Bucks","Philadelphia 76ers",105,96,"Mon, Nov 12, 2012",2012-11-12,0,0,0,2013
"Denver Nuggets","Phoenix Suns",100,110,"Mon, Nov 12, 2012",2012-11-12,0,0,0,2013
"Atlanta Hawks","Portland Trail Blazers",95,87,"Mon, Nov 12, 2012",2012-11-12,0,1,0,2013
"Utah Jazz","Toronto Raptors",140,133,"Mon, Nov 12, 2012",2012-11-12,0,0,0,2013
"Cleveland Cavaliers","Brooklyn Nets",101,114,"Tue, Nov 13, 2012",2012-11-13,0,0,0,2013
"Washington Wizards","Charlotte Bobcats",76,92,"Tue, Nov 13, 2012",2012-11-13,0,0,0,2013
"Toronto Raptors","Indiana Pacers",74,72,"Tue, Nov 13, 2012",2012-11-13,0,1,0,2013
"San Antonio Spurs","Los Angeles Lakers",84,82,"Tue, Nov 13, 2012",2012-11-13,0,0,0,2013
"New York Knicks","Orlando Magic",99,89,"Tue, Nov 13, 2012",2012-11-13,0,0,0,2013
"Portland Trail Blazers","Sacramento Kings",103,86,"Tue, Nov 13, 2012",2012-11-13,0,1,0,2013
"Utah Jazz","Boston Celtics",93,98,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"Washington Wizards","Dallas Mavericks",101,107,"Wed, Nov 14, 2012",2012-11-14,0,1,0,2013
"Atlanta Hawks","Golden State Warriors",88,92,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"New Orleans Hornets","Houston Rockets",96,100,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"Miami Heat","Los Angeles Clippers",100,107,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"Indiana Pacers","Milwaukee Bucks",85,99,"Wed, Nov 14, 2012",2012-11-14,0,1,0,2013
"Charlotte Bobcats","Minnesota Timberwolves",89,87,"Wed, Nov 14, 2012",2012-11-14,0,1,0,2013
"Memphis Grizzlies","Oklahoma City Thunder",107,97,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"Detroit Pistons","Philadelphia 76ers",94,76,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"Chicago Bulls","Phoenix Suns",112,106,"Wed, Nov 14, 2012",2012-11-14,0,0,0,2013
"Boston Celtics","Brooklyn Nets",97,102,"Thu, Nov 15, 2012",2012-11-15,0,1,0,2013
"Miami Heat","Denver Nuggets",98,93,"Thu, Nov 15, 2012",2012-11-15,0,1,0,2013
"New York Knicks","San Antonio Spurs",104,100,"Thu, Nov 15, 2012",2012-11-15,0,0,0,2013
"Orlando Magic","Detroit Pistons",110,106,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Dallas Mavericks","Indiana Pacers",83,103,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Phoenix Suns","Los Angeles Lakers",102,114,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"New York Knicks","Memphis Grizzlies",95,105,"Fri, Nov 16, 2012",2012-11-16,0,1,0,2013
"Golden State Warriors","Minnesota Timberwolves",106,98,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Oklahoma City Thunder","New Orleans Hornets",110,95,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Utah Jazz","Philadelphia 76ers",93,99,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Houston Rockets","Portland Trail Blazers",117,119,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Atlanta Hawks","Sacramento Kings",112,96,"Fri, Nov 16, 2012",2012-11-16,0,0,0,2013
"Toronto Raptors","Boston Celtics",89,107,"Sat, Nov 17, 2012",2012-11-17,0,0,0,2013
"Memphis Grizzlies","Charlotte Bobcats",94,87,"Sat, Nov 17, 2012",2012-11-17,0,1,0,2013
"Dallas Mavericks","Cleveland Cavaliers",103,95,"Sat, Nov 17, 2012",2012-11-17,0,1,0,2013
"Chicago Bulls","Los Angeles Clippers",80,101,"Sat, Nov 17, 2012",2012-11-17,0,0,0,2013
"New Orleans Hornets","Milwaukee Bucks",113,117,"Sat, Nov 17, 2012",2012-11-17,0,1,0,2013
"Miami Heat","Phoenix Suns",97,88,"Sat, Nov 17, 2012",2012-11-17,0,0,1,2013
"Denver Nuggets","San Antonio Spurs",100,126,"Sat, Nov 17, 2012",2012-11-17,0,0,0,2013
"Utah Jazz","Washington Wizards",83,76,"Sat, Nov 17, 2012",2012-11-17,0,1,0,2013
"Boston Celtics","Detroit Pistons",83,103,"Sun, Nov 18, 2012",2012-11-18,0,1,0,2013
"Houston Rockets","Los Angeles Lakers",108,119,"Sun, Nov 18, 2012",2012-11-18,0,0,0,2013
"Indiana Pacers","New York Knicks",76,88,"Sun, Nov 18, 2012",2012-11-18,0,0,0,2013
"Golden State Warriors","Oklahoma City Thunder",109,119,"Sun, Nov 18, 2012",2012-11-18,0,0,0,2013
"Cleveland Cavaliers","Philadelphia 76ers",79,86,"Sun, Nov 18, 2012",2012-11-18,0,1,0,2013
"Chicago Bulls","Portland Trail Blazers",94,102,"Sun, Nov 18, 2012",2012-11-18,0,1,0,2013
"Brooklyn Nets","Sacramento Kings",99,90,"Sun, Nov 18, 2012",2012-11-18,0,0,0,2013
"Orlando Magic","Toronto Raptors",86,97,"Sun, Nov 18, 2012",2012-11-18,0,0,1,2013
"Orlando Magic","Atlanta Hawks",72,81,"Mon, Nov 19, 2012",2012-11-19,0,1,0,2013
"Milwaukee Bucks","Charlotte Bobcats",98,102,"Mon, Nov 19, 2012",2012-11-19,0,0,0,2013
"Golden State Warriors","Dallas Mavericks",105,101,"Mon, Nov 19, 2012",2012-11-19,0,1,0,2013
"Denver Nuggets","Memphis Grizzlies",97,92,"Mon, Nov 19, 2012",2012-11-19,0,0,0,2013
"Los Angeles Clippers","San Antonio Spurs",92,87,"Mon, Nov 19, 2012",2012-11-19,0,0,0,2013
"Houston Rockets","Utah Jazz",91,102,"Mon, Nov 19, 2012",2012-11-19,0,1,0,2013
"Indiana Pacers","Washington Wizards",96,89,"Mon, Nov 19, 2012",2012-11-19,0,1,0,2013
"Brooklyn Nets","Los Angeles Lakers",90,95,"Tue, Nov 20, 2012",2012-11-20,0,0,0,2013
"New York Knicks","New Orleans Hornets",102,80,"Tue, Nov 20, 2012",2012-11-20,0,0,0,2013
"Toronto Raptors","Philadelphia 76ers",98,106,"Tue, Nov 20, 2012",2012-11-20,0,0,0,2013
"Washington Wizards","Atlanta Hawks",100,101,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"San Antonio Spurs","Boston Celtics",112,100,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"Toronto Raptors","Charlotte Bobcats",97,98,"Wed, Nov 21, 2012",2012-11-21,0,1,0,2013
"Philadelphia 76ers","Cleveland Cavaliers",83,92,"Wed, Nov 21, 2012",2012-11-21,0,1,0,2013
"New York Knicks","Dallas Mavericks",111,114,"Wed, Nov 21, 2012",2012-11-21,0,1,0,2013
"Brooklyn Nets","Golden State Warriors",93,102,"Wed, Nov 21, 2012",2012-11-21,0,1,0,2013
"Chicago Bulls","Houston Rockets",89,93,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"New Orleans Hornets","Indiana Pacers",107,115,"Wed, Nov 21, 2012",2012-11-21,0,1,0,2013
"Milwaukee Bucks","Miami Heat",106,113,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"Denver Nuggets","Minnesota Timberwolves",101,94,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"Los Angeles Clippers","Oklahoma City Thunder",111,117,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"Detroit Pistons","Orlando Magic",74,90,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"Portland Trail Blazers","Phoenix Suns",87,114,"Wed, Nov 21, 2012",2012-11-21,0,0,0,2013
"Los Angeles Lakers","Sacramento Kings",97,113,"Wed, Nov 21, 2012",2012-11-21,0,1,0,2013
"Oklahoma City Thunder","Boston Celtics",100,108,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Los Angeles Clippers","Brooklyn Nets",76,86,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Atlanta Hawks","Charlotte Bobcats",101,91,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Golden State Warriors","Denver Nuggets",91,102,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Toronto Raptors","Detroit Pistons",90,91,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"New York Knicks","Houston Rockets",103,131,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"San Antonio Spurs","Indiana Pacers",104,97,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Los Angeles Lakers","Memphis Grizzlies",98,106,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Cleveland Cavaliers","Orlando Magic",104,108,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"New Orleans Hornets","Phoenix Suns",108,111,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Minnesota Timberwolves","Portland Trail Blazers",95,103,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Sacramento Kings","Utah Jazz",102,104,"Fri, Nov 23, 2012",2012-11-23,0,0,0,2013
"Los Angeles Clippers","Atlanta Hawks",93,104,"Sat, Nov 24, 2012",2012-11-24,0,1,1,2013
"Los Angeles Lakers","Dallas Mavericks",115,89,"Sat, Nov 24, 2012",2012-11-24,0,1,0,2013
"Minnesota Timberwolves","Golden State Warriors",85,96,"Sat, Nov 24, 2012",2012-11-24,0,1,1,2013
"Cleveland Cavaliers","Miami Heat",108,110,"Sat, Nov 24, 2012",2012-11-24,0,1,0,2013
"Chicago Bulls","Milwaukee Bucks",93,86,"Sat, Nov 24, 2012",2012-11-24,0,0,0,2013
"Oklahoma City Thunder","Philadelphia 76ers",116,109,"Sat, Nov 24, 2012",2012-11-24,0,1,0,2013
"Utah Jazz","Sacramento Kings",97,108,"Sat, Nov 24, 2012",2012-11-24,0,1,1,2013
"Charlotte Bobcats","Washington Wizards",108,106,"Sat, Nov 24, 2012",2012-11-24,0,1,0,2013
"Portland Trail Blazers","Brooklyn Nets",85,98,"Sun, Nov 25, 2012",2012-11-25,0,0,0,2013
"New Orleans Hornets","Denver Nuggets",84,102,"Sun, Nov 25, 2012",2012-11-25,0,0,0,2013
"Detroit Pistons","New York Knicks",100,121,"Sun, Nov 25, 2012",2012-11-25,0,0,0,2013
"Boston Celtics","Orlando Magic",116,110,"Sun, Nov 25, 2012",2012-11-25,0,0,0,2013
"Phoenix Suns","Philadelphia 76ers",101,104,"Sun, Nov 25, 2012",2012-11-25,0,0,1,2013
"San Antonio Spurs","Toronto Raptors",111,106,"Sun, Nov 25, 2012",2012-11-25,0,0,0,2013
"New York Knicks","Brooklyn Nets",89,96,"Mon, Nov 26, 2012",2012-11-26,0,1,1,2013
"Milwaukee Bucks","Chicago Bulls",93,92,"Mon, Nov 26, 2012",2012-11-26,0,0,0,2013
"Portland Trail Blazers","Detroit Pistons",101,108,"Mon, Nov 26, 2012",2012-11-26,0,1,1,2013
"New Orleans Hornets","Los Angeles Clippers",105,98,"Mon, Nov 26, 2012",2012-11-26,0,1,0,2013
"Cleveland Cavaliers","Memphis Grizzlies",78,84,"Mon, Nov 26, 2012",2012-11-26,0,0,0,2013
"Charlotte Bobcats","Oklahoma City Thunder",69,114,"Mon, Nov 26, 2012",2012-11-26,0,0,0,2013
"Denver Nuggets","Utah Jazz",103,105,"Mon, Nov 26, 2012",2012-11-26,0,1,0,2013
"San Antonio Spurs","Washington Wizards",118,92,"Mon, Nov 26, 2012",2012-11-26,0,1,0,2013
"Phoenix Suns","Cleveland Cavaliers",91,78,"Tue, Nov 27, 2012",2012-11-27,0,0,1,2013
"Toronto Raptors","Houston Rockets",101,117,"Tue, Nov 27, 2012",2012-11-27,0,0,0,2013
"Indiana Pacers","Los Angeles Lakers",79,77,"Tue, Nov 27, 2012",2012-11-27,0,0,0,2013
"Dallas Mavericks","Philadelphia 76ers",98,100,"Tue, Nov 27, 2012",2012-11-27,0,0,0,2013
"Minnesota Timberwolves","Sacramento Kings",97,89,"Tue, Nov 27, 2012",2012-11-27,0,0,0,2013
"Charlotte Bobcats","Atlanta Hawks",91,94,"Wed, Nov 28, 2012",2012-11-28,0,0,0,2013
"Brooklyn Nets","Boston Celtics",95,83,"Wed, Nov 28, 2012",2012-11-28,0,0,0,2013
"Dallas Mavericks","Chicago Bulls",78,101,"Wed, Nov 28, 2012",2012-11-28,0,1,0,2013
"Phoenix Suns","Detroit Pistons",77,117,"Wed, Nov 28, 2012",2012-11-28,0,1,0,2013
"Minnesota Timberwolves","Los Angeles Clippers",95,101,"Wed, Nov 28, 2012",2012-11-28,0,1,0,2013
"Toronto Raptors","Memphis Grizzlies",82,103,"Wed, Nov 28, 2012",2012-11-28,0,1,0,2013
"New York Knicks","Milwaukee Bucks",102,88,"Wed, Nov 28, 2012",2012-11-28,0,0,0,2013
"Utah Jazz","New Orleans Hornets",96,84,"Wed, Nov 28, 2012",2012-11-28,0,0,0,2013
"Houston Rockets","Oklahoma City Thunder",98,120,"Wed, Nov 28, 2012",2012-11-28,0,1,0,2013
"San Antonio Spurs","Orlando Magic",110,89,"Wed, Nov 28, 2012",2012-11-28,0,0,0,2013
"Portland Trail Blazers","Washington Wizards",82,84,"Wed, Nov 28, 2012",2012-11-28,0,0,0,2013
"Denver Nuggets","Golden State Warriors",105,106,"Thu, Nov 29, 2012",2012-11-29,0,0,0,2013
"San Antonio Spurs","Miami Heat",100,105,"Thu, Nov 29, 2012",2012-11-29,0,1,0,2013
"Cleveland Cavaliers","Atlanta Hawks",113,111,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Portland Trail Blazers","Boston Celtics",78,96,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Philadelphia 76ers","Charlotte Bobcats",104,98,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Denver Nuggets","Los Angeles Lakers",103,122,"Fri, Nov 30, 2012",2012-11-30,0,1,0,2013
"Detroit Pistons","Memphis Grizzlies",78,90,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Milwaukee Bucks","Minnesota Timberwolves",85,95,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Washington Wizards","New York Knicks",87,108,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Utah Jazz","Oklahoma City Thunder",94,106,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Brooklyn Nets","Orlando Magic",98,86,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Indiana Pacers","Sacramento Kings",97,92,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Phoenix Suns","Toronto Raptors",97,101,"Fri, Nov 30, 2012",2012-11-30,0,0,0,2013
"Philadelphia 76ers","Chicago Bulls",88,93,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Portland Trail Blazers","Cleveland Cavaliers",118,117,"Sat, Dec 1, 2012",2012-12-01,0,1,1,2013
"Detroit Pistons","Dallas Mavericks",77,92,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Indiana Pacers","Golden State Warriors",92,103,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Utah Jazz","Houston Rockets",116,124,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Sacramento Kings","Los Angeles Clippers",81,116,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Brooklyn Nets","Miami Heat",89,102,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Boston Celtics","Milwaukee Bucks",88,91,"Sat, Dec 1, 2012",2012-12-01,0,1,1,2013
"Oklahoma City Thunder","New Orleans Hornets",100,79,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Memphis Grizzlies","San Antonio Spurs",95,99,"Sat, Dec 1, 2012",2012-12-01,0,1,0,2013
"Orlando Magic","Los Angeles Lakers",113,103,"Sun, Dec 2, 2012",2012-12-02,0,0,0,2013
"Phoenix Suns","New York Knicks",99,106,"Sun, Dec 2, 2012",2012-12-02,0,0,0,2013
"Portland Trail Blazers","Charlotte Bobcats",118,112,"Mon, Dec 3, 2012",2012-12-03,0,0,0,2013
"Toronto Raptors","Denver Nuggets",110,113,"Mon, Dec 3, 2012",2012-12-03,0,0,0,2013
"Cleveland Cavaliers","Detroit Pistons",79,89,"Mon, Dec 3, 2012",2012-12-03,0,0,0,2013
"Orlando Magic","Golden State Warriors",102,94,"Mon, Dec 3, 2012",2012-12-03,0,1,0,2013
"Milwaukee Bucks","New Orleans Hornets",81,102,"Mon, Dec 3, 2012",2012-12-03,0,0,0,2013
"Los Angeles Clippers","Utah Jazz",105,104,"Mon, Dec 3, 2012",2012-12-03,0,0,0,2013
"Oklahoma City Thunder","Brooklyn Nets",117,111,"Tue, Dec 4, 2012",2012-12-04,0,0,0,2013
