"away","home","a.sc","h.sc","date","dateR","yet_to_play","away_bb","home_bb","year"
"Memphis Grizzlies","Utah Jazz",93,120,"Mon, Nov 30, 2009",2009-11-30,0,1,0,2010
"Boston Celtics","Charlotte Bobcats",108,90,"Tue, Dec 1, 2009",2009-12-01,0,0,0,2010
"Golden State Warriors","Denver Nuggets",107,135,"Tue, Dec 1, 2009",2009-12-01,0,1,0,2010
"New Orleans Hornets","Los Angeles Lakers",99,110,"Tue, Dec 1, 2009",2009-12-01,0,0,0,2010
"Phoenix Suns","New York Knicks",99,126,"Tue, Dec 1, 2009",2009-12-01,0,0,0,2010
"Miami Heat","Portland Trail Blazers",107,100,"Tue, Dec 1, 2009",2009-12-01,0,0,0,2010
"Washington Wizards","Toronto Raptors",106,102,"Tue, Dec 1, 2009",2009-12-01,0,0,0,2010
"Toronto Raptors","Atlanta Hawks",115,146,"Wed, Dec 2, 2009",2009-12-02,0,1,0,2010
"Detroit Pistons","Chicago Bulls",85,92,"Wed, Dec 2, 2009",2009-12-02,0,0,0,2010
"Phoenix Suns","Cleveland Cavaliers",90,107,"Wed, Dec 2, 2009",2009-12-02,0,1,0,2010
"Houston Rockets","Los Angeles Clippers",102,85,"Wed, Dec 2, 2009",2009-12-02,0,0,0,2010
"Memphis Grizzlies","Minnesota Timberwolves",97,95,"Wed, Dec 2, 2009",2009-12-02,0,0,0,2010
"Dallas Mavericks","New Jersey Nets",117,101,"Wed, Dec 2, 2009",2009-12-02,0,0,0,2010
"Philadelphia 76ers","Oklahoma City Thunder",106,117,"Wed, Dec 2, 2009",2009-12-02,0,0,0,2010
"New York Knicks","Orlando Magic",104,118,"Wed, Dec 2, 2009",2009-12-02,0,1,0,2010
"Indiana Pacers","Sacramento Kings",105,110,"Wed, Dec 2, 2009",2009-12-02,0,0,0,2010
"Milwaukee Bucks","Washington Wizards",102,104,"Wed, Dec 2, 2009",2009-12-02,0,0,1,2010
"Miami Heat","Denver Nuggets",96,114,"Thu, Dec 3, 2009",2009-12-03,0,0,0,2010
"Houston Rockets","Golden State Warriors",111,109,"Thu, Dec 3, 2009",2009-12-03,0,1,0,2010
"Boston Celtics","San Antonio Spurs",90,83,"Thu, Dec 3, 2009",2009-12-03,0,0,0,2010
"New York Knicks","Atlanta Hawks",114,107,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Chicago Bulls","Cleveland Cavaliers",87,101,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Milwaukee Bucks","Detroit Pistons",96,105,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Miami Heat","Los Angeles Lakers",107,108,"Fri, Dec 4, 2009",2009-12-04,0,1,0,2010
"Dallas Mavericks","Memphis Grizzlies",82,98,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Charlotte Bobcats","New Jersey Nets",91,97,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Minnesota Timberwolves","New Orleans Hornets",89,98,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Boston Celtics","Oklahoma City Thunder",105,87,"Fri, Dec 4, 2009",2009-12-04,0,1,0,2010
"Indiana Pacers","Utah Jazz",87,96,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Toronto Raptors","Washington Wizards",109,107,"Fri, Dec 4, 2009",2009-12-04,0,0,0,2010
"Philadelphia 76ers","Charlotte Bobcats",105,106,"Sat, Dec 5, 2009",2009-12-05,0,0,1,2010
"Toronto Raptors","Chicago Bulls",110,78,"Sat, Dec 5, 2009",2009-12-05,0,1,1,2010
"Atlanta Hawks","Dallas Mavericks",80,75,"Sat, Dec 5, 2009",2009-12-05,0,1,1,2010
"Orlando Magic","Golden State Warriors",126,118,"Sat, Dec 5, 2009",2009-12-05,0,0,0,2010
"Indiana Pacers","Los Angeles Clippers",72,88,"Sat, Dec 5, 2009",2009-12-05,0,1,0,2010
"Utah Jazz","Minnesota Timberwolves",101,108,"Sat, Dec 5, 2009",2009-12-05,0,1,1,2010
"Sacramento Kings","Phoenix Suns",107,115,"Sat, Dec 5, 2009",2009-12-05,0,0,0,2010
"Houston Rockets","Portland Trail Blazers",89,90,"Sat, Dec 5, 2009",2009-12-05,0,0,0,2010
"Denver Nuggets","San Antonio Spurs",106,99,"Sat, Dec 5, 2009",2009-12-05,0,0,0,2010
"Washington Wizards","Detroit Pistons",94,98,"Sun, Dec 6, 2009",2009-12-06,0,0,0,2010
"Phoenix Suns","Los Angeles Lakers",88,108,"Sun, Dec 6, 2009",2009-12-06,0,1,0,2010
"Cleveland Cavaliers","Milwaukee Bucks",101,86,"Sun, Dec 6, 2009",2009-12-06,0,0,0,2010
"New Jersey Nets","New York Knicks",97,106,"Sun, Dec 6, 2009",2009-12-06,0,0,0,2010
"Miami Heat","Sacramento Kings",115,102,"Sun, Dec 6, 2009",2009-12-06,0,0,1,2010
"Portland Trail Blazers","New York Knicks",84,93,"Mon, Dec 7, 2009",2009-12-07,0,0,1,2010
"Golden State Warriors","Oklahoma City Thunder",88,104,"Mon, Dec 7, 2009",2009-12-07,0,0,0,2010
"Denver Nuggets","Philadelphia 76ers",93,83,"Mon, Dec 7, 2009",2009-12-07,0,0,0,2010
"San Antonio Spurs","Utah Jazz",101,104,"Mon, Dec 7, 2009",2009-12-07,0,0,0,2010
"Milwaukee Bucks","Boston Celtics",89,98,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Denver Nuggets","Charlotte Bobcats",95,107,"Tue, Dec 8, 2009",2009-12-08,0,1,0,2010
"New Jersey Nets","Chicago Bulls",103,101,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Phoenix Suns","Dallas Mavericks",101,102,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Orlando Magic","Los Angeles Clippers",97,86,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Cleveland Cavaliers","Memphis Grizzlies",109,111,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Sacramento Kings","New Orleans Hornets",94,96,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Minnesota Timberwolves","Toronto Raptors",88,94,"Tue, Dec 8, 2009",2009-12-08,0,0,0,2010
"Chicago Bulls","Atlanta Hawks",83,118,"Wed, Dec 9, 2009",2009-12-09,0,1,0,2010
"Cleveland Cavaliers","Houston Rockets",85,95,"Wed, Dec 9, 2009",2009-12-09,0,1,0,2010
"Portland Trail Blazers","Indiana Pacers",102,91,"Wed, Dec 9, 2009",2009-12-09,0,0,0,2010
"Utah Jazz","Los Angeles Lakers",77,101,"Wed, Dec 9, 2009",2009-12-09,0,0,0,2010
"Toronto Raptors","Milwaukee Bucks",95,117,"Wed, Dec 9, 2009",2009-12-09,0,1,1,2010
"New Orleans Hornets","Minnesota Timberwolves",97,96,"Wed, Dec 9, 2009",2009-12-09,0,1,1,2010
"Golden State Warriors","New Jersey Nets",105,89,"Wed, Dec 9, 2009",2009-12-09,0,0,1,2010
"Detroit Pistons","Philadelphia 76ers",90,86,"Wed, Dec 9, 2009",2009-12-09,0,0,0,2010
"Sacramento Kings","San Antonio Spurs",106,118,"Wed, Dec 9, 2009",2009-12-09,0,1,0,2010
"Denver Nuggets","Detroit Pistons",99,101,"Thu, Dec 10, 2009",2009-12-10,0,0,1,2010
"Orlando Magic","Utah Jazz",111,120,"Thu, Dec 10, 2009",2009-12-10,0,0,1,2010
"Boston Celtics","Washington Wizards",104,102,"Thu, Dec 10, 2009",2009-12-10,0,0,0,2010
"Golden State Warriors","Chicago Bulls",91,96,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Portland Trail Blazers","Cleveland Cavaliers",99,104,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"New Jersey Nets","Indiana Pacers",91,107,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Minnesota Timberwolves","Los Angeles Lakers",92,104,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Oklahoma City Thunder","Memphis Grizzlies",102,94,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Dallas Mavericks","Miami Heat",106,93,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"New York Knicks","New Orleans Hornets",113,96,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Houston Rockets","Philadelphia 76ers",96,91,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Orlando Magic","Phoenix Suns",103,106,"Fri, Dec 11, 2009",2009-12-11,0,1,0,2010
"Charlotte Bobcats","San Antonio Spurs",85,104,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Atlanta Hawks","Toronto Raptors",111,89,"Fri, Dec 11, 2009",2009-12-11,0,0,0,2010
"Boston Celtics","Chicago Bulls",106,80,"Sat, Dec 12, 2009",2009-12-12,0,0,1,2010
"Charlotte Bobcats","Dallas Mavericks",97,98,"Sat, Dec 12, 2009",2009-12-12,0,1,1,2010
"Phoenix Suns","Denver Nuggets",99,105,"Sat, Dec 12, 2009",2009-12-12,0,1,0,2010
"Golden State Warriors","Detroit Pistons",95,104,"Sat, Dec 12, 2009",2009-12-12,0,1,0,2010
"Portland Trail Blazers","Milwaukee Bucks",101,108,"Sat, Dec 12, 2009",2009-12-12,0,1,0,2010
"Minnesota Timberwolves","Sacramento Kings",100,120,"Sat, Dec 12, 2009",2009-12-12,0,1,0,2010
"Los Angeles Lakers","Utah Jazz",94,102,"Sat, Dec 12, 2009",2009-12-12,0,1,0,2010
"Indiana Pacers","Washington Wizards",114,113,"Sat, Dec 12, 2009",2009-12-12,0,1,0,2010
"New Jersey Nets","Atlanta Hawks",107,130,"Sun, Dec 13, 2009",2009-12-13,0,0,0,2010
"San Antonio Spurs","Los Angeles Clippers",115,90,"Sun, Dec 13, 2009",2009-12-13,0,0,0,2010
"Memphis Grizzlies","Miami Heat",118,90,"Sun, Dec 13, 2009",2009-12-13,0,0,0,2010
"Cleveland Cavaliers","Oklahoma City Thunder",102,89,"Sun, Dec 13, 2009",2009-12-13,0,0,0,2010
"Houston Rockets","Toronto Raptors",88,101,"Sun, Dec 13, 2009",2009-12-13,0,0,0,2010
"New Orleans Hornets","Dallas Mavericks",90,94,"Mon, Dec 14, 2009",2009-12-14,0,0,0,2010
"Oklahoma City Thunder","Denver Nuggets",93,102,"Mon, Dec 14, 2009",2009-12-14,0,1,0,2010
"Washington Wizards","Los Angeles Clippers",95,97,"Mon, Dec 14, 2009",2009-12-14,0,0,1,2010
"Boston Celtics","Memphis Grizzlies",110,105,"Mon, Dec 14, 2009",2009-12-14,0,0,1,2010
"Indiana Pacers","Orlando Magic",98,106,"Mon, Dec 14, 2009",2009-12-14,0,0,0,2010
"Golden State Warriors","Philadelphia 76ers",101,117,"Mon, Dec 14, 2009",2009-12-14,0,0,0,2010
"Minnesota Timberwolves","Utah Jazz",110,108,"Mon, Dec 14, 2009",2009-12-14,0,0,0,2010
"New York Knicks","Charlotte Bobcats",87,94,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"Los Angeles Lakers","Chicago Bulls",96,87,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"New Jersey Nets","Cleveland Cavaliers",89,99,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"Detroit Pistons","Houston Rockets",96,107,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"Toronto Raptors","Miami Heat",95,115,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"San Antonio Spurs","Phoenix Suns",104,116,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"Sacramento Kings","Portland Trail Blazers",88,95,"Tue, Dec 15, 2009",2009-12-15,0,0,0,2010
"Memphis Grizzlies","Atlanta Hawks",97,110,"Wed, Dec 16, 2009",2009-12-16,0,0,0,2010
"Houston Rockets","Denver Nuggets",101,111,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"San Antonio Spurs","Golden State Warriors",103,91,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"Charlotte Bobcats","Indiana Pacers",98,101,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"Los Angeles Lakers","Milwaukee Bucks",107,106,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"Los Angeles Clippers","Minnesota Timberwolves",120,95,"Wed, Dec 16, 2009",2009-12-16,0,0,0,2010
"Utah Jazz","New Jersey Nets",108,92,"Wed, Dec 16, 2009",2009-12-16,0,0,1,2010
"Detroit Pistons","New Orleans Hornets",87,95,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"Dallas Mavericks","Oklahoma City Thunder",100,86,"Wed, Dec 16, 2009",2009-12-16,0,0,0,2010
"Toronto Raptors","Orlando Magic",99,118,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"Cleveland Cavaliers","Philadelphia 76ers",108,101,"Wed, Dec 16, 2009",2009-12-16,0,1,0,2010
"Washington Wizards","Sacramento Kings",109,112,"Wed, Dec 16, 2009",2009-12-16,0,0,1,2010
"New York Knicks","Chicago Bulls",89,98,"Thu, Dec 17, 2009",2009-12-17,0,0,0,2010
"Orlando Magic","Miami Heat",86,104,"Thu, Dec 17, 2009",2009-12-17,0,1,0,2010
"Phoenix Suns","Portland Trail Blazers",102,105,"Thu, Dec 17, 2009",2009-12-17,0,0,0,2010
"Utah Jazz","Atlanta Hawks",83,96,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Philadelphia 76ers","Boston Celtics",98,97,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Milwaukee Bucks","Cleveland Cavaliers",82,85,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Houston Rockets","Dallas Mavericks",116,108,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Washington Wizards","Golden State Warriors",118,109,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Indiana Pacers","Memphis Grizzlies",94,107,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Sacramento Kings","Minnesota Timberwolves",96,112,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Denver Nuggets","New Orleans Hornets",92,98,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Los Angeles Clippers","New York Knicks",91,95,"Fri, Dec 18, 2009",2009-12-18,0,0,1,2010
"Detroit Pistons","Oklahoma City Thunder",98,109,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"New Jersey Nets","Toronto Raptors",95,118,"Fri, Dec 18, 2009",2009-12-18,0,0,0,2010
"Utah Jazz","Charlotte Bobcats",110,102,"Sat, Dec 19, 2009",2009-12-19,0,1,0,2010
"Atlanta Hawks","Chicago Bulls",98,101,"Sat, Dec 19, 2009",2009-12-19,0,1,0,2010
"Oklahoma City Thunder","Houston Rockets",90,95,"Sat, Dec 19, 2009",2009-12-19,0,1,1,2010
"Sacramento Kings","Milwaukee Bucks",96,95,"Sat, Dec 19, 2009",2009-12-19,0,1,1,2010
"Los Angeles Lakers","New Jersey Nets",103,84,"Sat, Dec 19, 2009",2009-12-19,0,0,1,2010
"Portland Trail Blazers","Orlando Magic",83,92,"Sat, Dec 19, 2009",2009-12-19,0,0,0,2010
"Los Angeles Clippers","Philadelphia 76ers",112,107,"Sat, Dec 19, 2009",2009-12-19,0,1,1,2010
"Washington Wizards","Phoenix Suns",95,121,"Sat, Dec 19, 2009",2009-12-19,0,1,0,2010
"Indiana Pacers","San Antonio Spurs",99,100,"Sat, Dec 19, 2009",2009-12-19,0,1,0,2010
"Minnesota Timberwolves","Boston Celtics",104,122,"Sun, Dec 20, 2009",2009-12-20,0,0,0,2010
"Cleveland Cavaliers","Dallas Mavericks",95,102,"Sun, Dec 20, 2009",2009-12-20,0,0,0,2010
"Los Angeles Lakers","Detroit Pistons",93,81,"Sun, Dec 20, 2009",2009-12-20,0,1,0,2010
"Denver Nuggets","Memphis Grizzlies",96,102,"Sun, Dec 20, 2009",2009-12-20,0,0,0,2010
"Portland Trail Blazers","Miami Heat",102,95,"Sun, Dec 20, 2009",2009-12-20,0,1,0,2010
"Charlotte Bobcats","New York Knicks",94,98,"Sun, Dec 20, 2009",2009-12-20,0,1,0,2010
"New Orleans Hornets","Toronto Raptors",92,98,"Sun, Dec 20, 2009",2009-12-20,0,0,0,2010
"Sacramento Kings","Chicago Bulls",102,98,"Mon, Dec 21, 2009",2009-12-21,0,0,0,2010
"Milwaukee Bucks","Indiana Pacers",84,81,"Mon, Dec 21, 2009",2009-12-21,0,0,0,2010
"Utah Jazz","Orlando Magic",99,104,"Mon, Dec 21, 2009",2009-12-21,0,0,0,2010
"Cleveland Cavaliers","Phoenix Suns",109,91,"Mon, Dec 21, 2009",2009-12-21,0,1,0,2010
"Los Angeles Clippers","San Antonio Spurs",87,103,"Mon, Dec 21, 2009",2009-12-21,0,0,0,2010
"Indiana Pacers","Boston Celtics",94,103,"Tue, Dec 22, 2009",2009-12-22,0,1,0,2010
"Detroit Pistons","Charlotte Bobcats",76,88,"Tue, Dec 22, 2009",2009-12-22,0,0,0,2010
"Portland Trail Blazers","Dallas Mavericks",85,81,"Tue, Dec 22, 2009",2009-12-22,0,0,0,2010
"Los Angeles Clippers","Houston Rockets",99,108,"Tue, Dec 22, 2009",2009-12-22,0,1,0,2010
"Oklahoma City Thunder","Los Angeles Lakers",108,111,"Tue, Dec 22, 2009",2009-12-22,0,0,0,2010
"Golden State Warriors","Memphis Grizzlies",108,121,"Tue, Dec 22, 2009",2009-12-22,0,0,0,2010
"Atlanta Hawks","Minnesota Timberwolves",112,87,"Tue, Dec 22, 2009",2009-12-22,0,0,0,2010
"Chicago Bulls","New York Knicks",81,88,"Tue, Dec 22, 2009",2009-12-22,0,1,0,2010
"Philadelphia 76ers","Washington Wizards",98,105,"Tue, Dec 22, 2009",2009-12-22,0,0,0,2010
"Atlanta Hawks","Denver Nuggets",104,124,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Toronto Raptors","Detroit Pistons",94,64,"Wed, Dec 23, 2009",2009-12-23,0,0,1,2010
"Utah Jazz","Miami Heat",70,80,"Wed, Dec 23, 2009",2009-12-23,0,0,0,2010
"Washington Wizards","Milwaukee Bucks",109,97,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Minnesota Timberwolves","New Jersey Nets",103,99,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Golden State Warriors","New Orleans Hornets",102,108,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Houston Rockets","Orlando Magic",87,102,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Oklahoma City Thunder","Phoenix Suns",117,113,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Cleveland Cavaliers","Sacramento Kings",117,104,"Wed, Dec 23, 2009",2009-12-23,0,0,0,2010
"Portland Trail Blazers","San Antonio Spurs",98,94,"Wed, Dec 23, 2009",2009-12-23,0,1,0,2010
"Cleveland Cavaliers","Los Angeles Lakers",102,87,"Fri, Dec 25, 2009",2009-12-25,0,0,0,2010
"Miami Heat","New York Knicks",93,87,"Fri, Dec 25, 2009",2009-12-25,0,0,0,2010
"Boston Celtics","Orlando Magic",86,77,"Fri, Dec 25, 2009",2009-12-25,0,0,0,2010
"Los Angeles Clippers","Phoenix Suns",93,124,"Fri, Dec 25, 2009",2009-12-25,0,0,0,2010
"Denver Nuggets","Portland Trail Blazers",96,107,"Fri, Dec 25, 2009",2009-12-25,0,0,0,2010
"New Orleans Hornets","Chicago Bulls",85,96,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Memphis Grizzlies","Dallas Mavericks",101,106,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Phoenix Suns","Golden State Warriors",127,132,"Sat, Dec 26, 2009",2009-12-26,0,1,0,2010
"Atlanta Hawks","Indiana Pacers",110,98,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"San Antonio Spurs","Milwaukee Bucks",112,97,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Washington Wizards","Minnesota Timberwolves",89,101,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Houston Rockets","New Jersey Nets",98,93,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Charlotte Bobcats","Oklahoma City Thunder",91,98,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Los Angeles Lakers","Sacramento Kings",112,103,"Sat, Dec 26, 2009",2009-12-26,0,1,0,2010
"Philadelphia 76ers","Utah Jazz",76,97,"Sat, Dec 26, 2009",2009-12-26,0,0,0,2010
"Houston Rockets","Cleveland Cavaliers",83,108,"Sun, Dec 27, 2009",2009-12-27,0,1,0,2010
"Dallas Mavericks","Denver Nuggets",104,96,"Sun, Dec 27, 2009",2009-12-27,0,1,0,2010
"Boston Celtics","Los Angeles Clippers",90,92,"Sun, Dec 27, 2009",2009-12-27,0,0,0,2010
"Indiana Pacers","Miami Heat",80,114,"Sun, Dec 27, 2009",2009-12-27,0,1,0,2010
"San Antonio Spurs","New York Knicks",95,88,"Sun, Dec 27, 2009",2009-12-27,0,1,0,2010
"Detroit Pistons","Toronto Raptors",95,102,"Sun, Dec 27, 2009",2009-12-27,0,0,0,2010
"Milwaukee Bucks","Charlotte Bobcats",84,94,"Mon, Dec 28, 2009",2009-12-28,0,0,0,2010
"Boston Celtics","Golden State Warriors",99,103,"Mon, Dec 28, 2009",2009-12-28,0,1,0,2010
"Washington Wizards","Memphis Grizzlies",111,116,"Mon, Dec 28, 2009",2009-12-28,0,0,0,2010
"Oklahoma City Thunder","New Jersey Nets",105,89,"Mon, Dec 28, 2009",2009-12-28,0,0,0,2010
"Los Angeles Lakers","Phoenix Suns",103,118,"Mon, Dec 28, 2009",2009-12-28,0,0,0,2010
"Philadelphia 76ers","Portland Trail Blazers",104,93,"Mon, Dec 28, 2009",2009-12-28,0,0,0,2010
"Denver Nuggets","Sacramento Kings",101,106,"Mon, Dec 28, 2009",2009-12-28,0,1,0,2010
"Cleveland Cavaliers","Atlanta Hawks",95,84,"Tue, Dec 29, 2009",2009-12-29,0,0,0,2010
"Indiana Pacers","Chicago Bulls",95,104,"Tue, Dec 29, 2009",2009-12-29,0,0,0,2010
"New York Knicks","Detroit Pistons",104,87,"Tue, Dec 29, 2009",2009-12-29,0,0,0,2010
"New Orleans Hornets","Houston Rockets",100,108,"Tue, Dec 29, 2009",2009-12-29,0,0,0,2010
"Golden State Warriors","Los Angeles Lakers",118,124,"Tue, Dec 29, 2009",2009-12-29,0,1,1,2010
"Minnesota Timberwolves","San Antonio Spurs",99,117,"Tue, Dec 29, 2009",2009-12-29,0,0,0,2010
"Oklahoma City Thunder","Washington Wizards",110,98,"Tue, Dec 29, 2009",2009-12-29,0,1,1,2010
"Atlanta Hawks","Cleveland Cavaliers",101,106,"Wed, Dec 30, 2009",2009-12-30,0,1,1,2010
"Memphis Grizzlies","Indiana Pacers",121,110,"Wed, Dec 30, 2009",2009-12-30,0,0,1,2010
"Utah Jazz","Minnesota Timberwolves",107,103,"Wed, Dec 30, 2009",2009-12-30,0,0,1,2010
"New York Knicks","New Jersey Nets",95,104,"Wed, Dec 30, 2009",2009-12-30,0,1,0,2010
"Miami Heat","New Orleans Hornets",91,95,"Wed, Dec 30, 2009",2009-12-30,0,0,1,2010
"Milwaukee Bucks","Orlando Magic",92,117,"Wed, Dec 30, 2009",2009-12-30,0,0,0,2010
"Boston Celtics","Phoenix Suns",98,116,"Wed, Dec 30, 2009",2009-12-30,0,0,0,2010
"Los Angeles Clippers","Portland Trail Blazers",99,103,"Wed, Dec 30, 2009",2009-12-30,0,0,0,2010
"Philadelphia 76ers","Sacramento Kings",116,106,"Wed, Dec 30, 2009",2009-12-30,0,0,0,2010
"Charlotte Bobcats","Toronto Raptors",103,107,"Wed, Dec 30, 2009",2009-12-30,0,0,0,2010
"Chicago Bulls","Detroit Pistons",98,87,"Thu, Dec 31, 2009",2009-12-31,0,0,0,2010
"Dallas Mavericks","Houston Rockets",94,97,"Thu, Dec 31, 2009",2009-12-31,0,0,0,2010
"Philadelphia 76ers","Los Angeles Clippers",88,104,"Thu, Dec 31, 2009",2009-12-31,0,1,1,2010
"Utah Jazz","Oklahoma City Thunder",86,87,"Thu, Dec 31, 2009",2009-12-31,0,1,0,2010
"Miami Heat","San Antonio Spurs",78,108,"Thu, Dec 31, 2009",2009-12-31,0,1,0,2010
"New York Knicks","Atlanta Hawks",112,108,"Fri, Jan 1, 2010",2010-01-01,0,0,0,2010
"Sacramento Kings","Los Angeles Lakers",108,109,"Fri, Jan 1, 2010",2010-01-01,0,0,0,2010
"Orlando Magic","Minnesota Timberwolves",106,94,"Fri, Jan 1, 2010",2010-01-01,0,0,0,2010
"Toronto Raptors","Boston Celtics",96,103,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Orlando Magic","Chicago Bulls",93,101,"Sat, Jan 2, 2010",2010-01-02,0,1,0,2010
"Minnesota Timberwolves","Indiana Pacers",111,122,"Sat, Jan 2, 2010",2010-01-02,0,1,0,2010
"Charlotte Bobcats","Miami Heat",107,97,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Oklahoma City Thunder","Milwaukee Bucks",97,103,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Cleveland Cavaliers","New Jersey Nets",94,86,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Houston Rockets","New Orleans Hornets",95,99,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Memphis Grizzlies","Phoenix Suns",128,103,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Golden State Warriors","Portland Trail Blazers",89,105,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Dallas Mavericks","Sacramento Kings",99,91,"Sat, Jan 2, 2010",2010-01-02,0,0,1,2010
"Denver Nuggets","Utah Jazz",105,95,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"San Antonio Spurs","Washington Wizards",97,86,"Sat, Jan 2, 2010",2010-01-02,0,0,0,2010
"Charlotte Bobcats","Cleveland Cavaliers",91,88,"Sun, Jan 3, 2010",2010-01-03,0,1,1,2010
"Philadelphia 76ers","Denver Nuggets",108,105,"Sun, Jan 3, 2010",2010-01-03,0,0,1,2010
"Dallas Mavericks","Los Angeles Lakers",96,131,"Sun, Jan 3, 2010",2010-01-03,0,1,0,2010
"Indiana Pacers","New York Knicks",89,132,"Sun, Jan 3, 2010",2010-01-03,0,1,0,2010
"San Antonio Spurs","Toronto Raptors",86,91,"Sun, Jan 3, 2010",2010-01-03,0,1,1,2010
"Oklahoma City Thunder","Chicago Bulls",98,85,"Mon, Jan 4, 2010",2010-01-04,0,0,0,2010
"Portland Trail Blazers","Los Angeles Clippers",95,105,"Mon, Jan 4, 2010",2010-01-04,0,0,0,2010
"Atlanta Hawks","Miami Heat",75,92,"Mon, Jan 4, 2010",2010-01-04,0,0,0,2010
"New Orleans Hornets","Utah Jazz",91,87,"Mon, Jan 4, 2010",2010-01-04,0,0,0,2010
"Chicago Bulls","Charlotte Bobcats",108,113,"Tue, Jan 5, 2010",2010-01-05,0,1,0,2010
"Detroit Pistons","Dallas Mavericks",93,98,"Tue, Jan 5, 2010",2010-01-05,0,0,0,2010
"Golden State Warriors","Denver Nuggets",122,123,"Tue, Jan 5, 2010",2010-01-05,0,0,0,2010
"Orlando Magic","Indiana Pacers",90,97,"Tue, Jan 5, 2010",2010-01-05,0,0,0,2010
"Houston Rockets","Los Angeles Lakers",79,88,"Tue, Jan 5, 2010",2010-01-05,0,0,0,2010
"Milwaukee Bucks","New Jersey Nets",98,76,"Tue, Jan 5, 2010",2010-01-05,0,0,0,2010
